Provider Name,State,City,Payment
"SCANDINAVIAN HOME, INC.",RI,CRANSTON,630928
SPURWINKRI,RI,CRANSTON,180642
STATE OF RHODE ISLAND AND PROVIDENCE PLANTATIONS,RI,CRANSTON,68245
STEPHEN J PUERINI JR DMD AND STEVEN J SACCOCCIO DMD,RI,CRANSTON,117887
TORBOT GROUP INC.,RI,CRANSTON,4789
TRUCARE INC.,RI,CRANSTON,60985
"UNIVERSITY NEUROLOGY, INC.",RI,CRANSTON,31596
VENUS OB-GYN INC,RI,CRANSTON,13242
"X-RAY ASSOCIATES, INC.",RI,CRANSTON,1355803
"ADVANCED RADIOLOGY, INC",RI,CUMBERLAND,292402
ALAN GAINES,RI,CUMBERLAND,18363
ALLA KORENNAYA,RI,CUMBERLAND,6032
ARAGAO FAMILY CHIROPRACTIC INC,RI,CUMBERLAND,1679
AUTUMN VILLA INC.,RI,CUMBERLAND,176324
BARRETO & SCHWARTZ PSYCHOLOGY ASSOCIATES PC INC,RI,CUMBERLAND,638
BENEDICT INGEGNERI JR DMD,RI,CUMBERLAND,30986
"BLACKSTONE ENDODONTICS, LLC",RI,CUMBERLAND,2953
CLYDE E HAWORTH JR,RI,CUMBERLAND,3057
"CUMBERLAND FAMILY EYE CARE, LTD.",RI,CUMBERLAND,65080
"CUMBERLAND PRIMARY CARE, INC",RI,CUMBERLAND,93585
DIAMOND HILL DENTAL & ASSOCIATES,RI,CUMBERLAND,129788
ELIZABETH HEISS,RI,CUMBERLAND,626
FAMILY & COSMETIC DENTISTRY,RI,CUMBERLAND,45250
FAMILY INTERNAL MEDICINE INC,RI,CUMBERLAND,72665
GREENWICH BAY MEDICAL ASSOCIATES LLC,RI,CUMBERLAND,23383
"GUY R GRINSELL, D.C., LLC",RI,CUMBERLAND,8
"JONATHAN DELA LUNA, MD, LLC",RI,CUMBERLAND,2126
LESLEY B LANDAU PHD LLC,RI,CUMBERLAND,1059
"LYDIA A. KLUFAS, DDS",RI,CUMBERLAND,3453
"MICHAEL E. KLUFAS, MD",RI,CUMBERLAND,14785
MIHAELA IOVANEL MD INC,RI,CUMBERLAND,4572
MOUNT ST RITA HEALTH CENTRE,RI,CUMBERLAND,861443
NATALYA YAKIREVICH,RI,CUMBERLAND,1306
NORTHEAST ORTHODONTIC SPECIALISTS LLC,RI,CUMBERLAND,14840
NRI PEDIATRICS,RI,CUMBERLAND,23823
OCEAN STATE PRIMARY CARE CENTER OF COVENTRY LLC,RI,CUMBERLAND,12910
OCEAN STATE PRIMARY CARE CENTER OF EAST PROVIDENCE INC,RI,CUMBERLAND,13270
"OCEAN STATE URGENT CARE CENTER OF BARRINGTON, LLC",RI,CUMBERLAND,20348
"OCEAN STATE URGENT CARE CENTER OF COVENTRY, LLC",RI,CUMBERLAND,28352
OCEAN STATE URGENT CARE CENTER OF CUMBERLAND LLC,RI,CUMBERLAND,28955
OCEAN STATE URGENT CARE CENTER OF NEWPORT LLC,RI,CUMBERLAND,13769
OCEAN STATE URGENT CARE CENTER OF NORTH PROVIDENCE LLC,RI,CUMBERLAND,20640
OCEAN STATE URGENT CARE CENTER OF SMITHFIELD LLC,RI,CUMBERLAND,43650
"OCEAN STATE URGENT CARE CENTER OF WARWICK, LLC",RI,CUMBERLAND,22315
OCEAN STATE URGENT CARE CENTER OF WOONSOCKET,RI,CUMBERLAND,22310
OPEN MRI OF NEW ENGLAND,RI,CUMBERLAND,135223
"ORAL SURGERY SERVICES, INC",RI,CUMBERLAND,61361
PAMELA M STYLER PHD LLC,RI,CUMBERLAND,205
PAULO DAROSA DDS,RI,CUMBERLAND,16695
PEAK PHYSICAL THERAPY,RI,CUMBERLAND,10366
PEDIATRIC NEUROLOGY INC,RI,CUMBERLAND,923
PHILIP OPALENSKI,RI,CUMBERLAND,5831
"PULMONARY AND SLEEP OFFICE OF NEW ENGLAND, PC",RI,CUMBERLAND,30682
RETINA CONSULTANTS INC,RI,CUMBERLAND,271011
STANLEY BALON,RI,CUMBERLAND,8726
THOMAS SOWA,RI,CUMBERLAND,721
TOWN OF CUMBERLAND,RI,CUMBERLAND,23864
TYCAM REHAB INC,RI,CUMBERLAND,13864
"WILLIAM B. CHAN, D.M.D., INC.",RI,CUMBERLAND,82673
"ALEX & MAURY HOLDINGS,INC.",RI,"CUMBERLAND,",66484
BRIAN G KWETKOWSKI,RI,E GREENWICH,4021
"CONTROLOGY PHYSICAL THERAPY, INC",RI,E GREENWICH,7431
MARK BREIDING,RI,E GREENWICH,873
RICHARD M DELSESTO MD MS LTD,RI,E GREENWICH,5748
ANTHONY V ROCHA MD INC,RI,E PROVIDENCE,4162
MUHAMMAD AKHTAR,RI,E PROVIDENCE,5193
ADVANCED DERMATOLOGY OF RHODE ISLAND PC,RI,EAST GREENWICH,21385
AMIR ALIZADEH MD INC,RI,EAST GREENWICH,53385
"ANDREA M. DOYLE, M.D., LLC",RI,EAST GREENWICH,27037
"ANDREW J. LEMOI D.P.M., INC.",RI,EAST GREENWICH,3489
"ARSHAD IQBAL, MD INC",RI,EAST GREENWICH,14073
"ASLC OPCO RI I, LLC",RI,EAST GREENWICH,1743123
"ASLC RI II, LLC",RI,EAST GREENWICH,931964
ASPIRE PSYCHOLOGICAL SERVICES LLC,RI,EAST GREENWICH,272
ASSOCIATES IN PODIATRY INCORPORATED,RI,EAST GREENWICH,9721
BASLER HEALTHCARE GROUP INC,RI,EAST GREENWICH,7994
BAYSIDE COUNSELING LLC,RI,EAST GREENWICH,75
CHRISTOPHER PEDORELLA DMD PC,RI,EAST GREENWICH,29796
"CHRISTOPHER T PETERS, DO, PC",RI,EAST GREENWICH,1792
CIRESI CHIROPRACTIC,RI,EAST GREENWICH,9996
CONSULTING RADIOLOGISTS LTD,RI,EAST GREENWICH,481269
CYNTHIA WILSON,RI,EAST GREENWICH,284
"DERMATOLOGY PROFESSIONALS, INC.",RI,EAST GREENWICH,165032
DR CHARLES L CRONIN III INC,RI,EAST GREENWICH,7576
EAST GREENWICH DENTAL ASSOCIATES,RI,EAST GREENWICH,76776
"EGP, INC.",RI,EAST GREENWICH,135498
ELEANOR STUMP,RI,EAST GREENWICH,46
EXCEL PHYSICAL THERAPY INC,RI,EAST GREENWICH,34598
EYE HEALTH ASSOCIATES OF RHODE ISLAND,RI,EAST GREENWICH,300653
FOOT AND ANKLE,RI,EAST GREENWICH,47966
FRYE FAMILY CHIROPRACTIC,RI,EAST GREENWICH,3259
GREENWICH MEDICAL ASSOCIATES INC,RI,EAST GREENWICH,10575
GREENWICH PODIATRY GROUP LLC,RI,EAST GREENWICH,20861
"HERBERT J. BRENNAN DO, LTD",RI,EAST GREENWICH,10063
JANE JOSEPH-DELVECCHIO,RI,EAST GREENWICH,329
JOHN S KACEWICZ DMD INC,RI,EAST GREENWICH,15837
JOHN SLATTERY,RI,EAST GREENWICH,1540
JONATHAN SIGMAN,RI,EAST GREENWICH,126
KEVIN KEEGAN,RI,EAST GREENWICH,1278
KEVIN P HAGERTY DMD PC,RI,EAST GREENWICH,20150
MARK BARONE,RI,EAST GREENWICH,621
MARK L TAVITIAN PHD LTD,RI,EAST GREENWICH,1301
MATTIOLI ORTHODONTICS LTD,RI,EAST GREENWICH,30292
MAY D GAO DMD MS LLC,RI,EAST GREENWICH,12423
NARRAGANSETT PULMONARY MEDICINE LLC,RI,EAST GREENWICH,5622
NAVIGATE BEHAVIORS LLC,RI,EAST GREENWICH,3248
"NDK DENTAL, LLC",RI,EAST GREENWICH,31471
"NUTRITION, INC.",RI,EAST GREENWICH,1875
OCEAN STATE PEDIATRICS,RI,EAST GREENWICH,65134
OLGA TVERSKAYA,RI,EAST GREENWICH,10218
"PLAZA PSYCHOLOGY & PSYCHIATRY, INC.",RI,EAST GREENWICH,8762
"PLUM DENTAL RI, LLC",RI,EAST GREENWICH,21675
PRATT FAMILY DENTISTRY,RI,EAST GREENWICH,46755
"RHODE ISLAND NUTRITION THERAPY, LLC",RI,EAST GREENWICH,1440
ROBERT E MILLER OD PC,RI,EAST GREENWICH,2915
ROBERT K DYER MD DERMATOLOGY LLC,RI,EAST GREENWICH,87551
"SAINT ELIZABETH HOME, EAST GREENWICH",RI,EAST GREENWICH,1524128
SILVER SPRING HEALTH CARE MANAGEMENT INC,RI,EAST GREENWICH,412066
"THE EYE DOCTOR, LLC",RI,EAST GREENWICH,3109
TOWN OF EAST GREENWICH,RI,EAST GREENWICH,17699
UNIVERSITY FAMILY MEDICINE INC,RI,EAST GREENWICH,48953
UNIVERSITY ORAL & MAXILLOFACIAL SURGERY ASSOCIATES,RI,EAST GREENWICH,55381
UNIVERSITY OTOLARYNGOLOGY HEAD & NECK SURGERY INC,RI,EAST GREENWICH,320787
WOMEN'S INTERNAL MEDICINE INC.,RI,EAST GREENWICH,13693
YESTERMORROW PC,RI,EAST GREENWICH,2170
YOUR HEALTH INC,RI,EAST GREENWICH,13983
"198 WATERMAN AVENUE, LLC D/B/A EASTGATE NURSING AND REHAB.",RI,EAST PROVIDENCE,588238
ALDERSBRIDGE COMMUNITIES,RI,EAST PROVIDENCE,93211
ALLERGY & ASTHMA CENTER OF PROVIDENCE,RI,EAST PROVIDENCE,42704
ARTHUR G GEORGEU DMD,RI,EAST PROVIDENCE,23000
ATHENA ORCHARD VIEW LLC,RI,EAST PROVIDENCE,1853420
"BROADWAY MEDICAL TREATMENT CENTER, LLC",RI,EAST PROVIDENCE,673
"BROWN VISION CARE, INC",RI,EAST PROVIDENCE,20749
BRUCE THOMPSON,RI,EAST PROVIDENCE,1498
"CARELINK, INC.",RI,EAST PROVIDENCE,538560
CITY OF EAST PROVIDENCE,RI,EAST PROVIDENCE,53917
DANIELA TURACOVA MD,RI,EAST PROVIDENCE,3937
EAST PROVIDENCE DENTAL CARE LLC,RI,EAST PROVIDENCE,27964
EAST PROVIDENCE EMERGENCY ROOM INC,RI,EAST PROVIDENCE,7681
EASTSIDE NEUROLOGY INC,RI,EAST PROVIDENCE,11648
ENVISIONS EYECARE CENTERS INC,RI,EAST PROVIDENCE,5921
EVOLUTION NUTRITION INC,RI,EAST PROVIDENCE,7471
"EYE CONSULTANTS OF RHODE ISLAND, LTD.",RI,EAST PROVIDENCE,138778
"FAMILY DOCTORS GROUP, PC",RI,EAST PROVIDENCE,665
HARBORSIDE FAMILY DENTAL LLC,RI,EAST PROVIDENCE,14778
"HARRIS HEALTH CENTER, LLC",RI,EAST PROVIDENCE,238478
JOHN MCGONIGLE,RI,EAST PROVIDENCE,2070
LAWRENCE T GINSBERG OD,RI,EAST PROVIDENCE,1564
LEAH F. ADAMS M.D. INC.,RI,EAST PROVIDENCE,2157
LINN HEALTH & REHABILITATION,RI,EAST PROVIDENCE,614265
"LYN-MARIE BEHMKE, OD, LTD",RI,EAST PROVIDENCE,141336
MILLER CHIROPRACTIC INC,RI,EAST PROVIDENCE,7808
MODERN EYES LLC,RI,EAST PROVIDENCE,4086
NEW HOPE CHIROPRACTIC LLC,RI,EAST PROVIDENCE,1433
"PEDIATRIC ASSOCIATES, INC",RI,EAST PROVIDENCE,172251
"PREMIER MEDICAL GROUP, PROFESSIONAL CORPORATION",RI,EAST PROVIDENCE,2861
"PRIMARY MEDICAL CENTER AND WALK-IN, LLC",RI,EAST PROVIDENCE,130350
ROMANI ORTHODONTICS P.C.,RI,EAST PROVIDENCE,77329
SPORTS MEDICINE ORTHOPAEDICS & PODIATRY INC,RI,EAST PROVIDENCE,11565
STEPHEN REMSBECKER,RI,EAST PROVIDENCE,1058
"SUMMIT MANAGEMENT GROUP, LLC",RI,EAST PROVIDENCE,58075
SYED SAYEED,RI,EAST PROVIDENCE,114
"THE WELLNESS COMPANY, INC",RI,EAST PROVIDENCE,122646
TOCKWOTTON HOME,RI,EAST PROVIDENCE,959275
TRIDENT PSYCHOLOGICAL SERVICES,RI,EAST PROVIDENCE,685
UNIVERSITY REHABILITATION,RI,EAST PROVIDENCE,6540
"WATERVIEW RI SNF, LLC",RI,EAST PROVIDENCE,961147
WINSLOW GARDENS,RI,EAST PROVIDENCE,42993
YOUR PROFILE DENTAL LLC,RI,EAST PROVIDENCE,2232
BODY EASE RI PHYSICAL THERAPY CENTRE LLC,RI,EXETER,828
EXETER FIRE DISTRICT,RI,EXETER,2977
"VAUGHN EYECARE, LLC",RI,EXETER,1259
M MEGAN GIOVANNI,RI,FOSTER,2736
POTTERVILLE FIRE DEPARTMENT INC.,RI,FOSTER,66
THE FOSTER AMBULANCE CORPS,RI,FOSTER,3395
"GREENE ACRES HEALTH CENTER, LLC",RI,GREENE,361816
WESTERN COVENTRY FIRE DISTRICT,RI,GREENE,4371
CAPALDI CHIROPRACTIC,RI,GREENVILLE,415
CHRISTOPHER J GOULD DC,RI,GREENVILLE,1156
CORTLAND PLACE REHAB CENTER LLC,RI,GREENVILLE,576559
HASAN ALSAWAF,RI,GREENVILLE,56060
JEFFREY ROBITAILLE,RI,GREENVILLE,50
LIA TURCHETTA COOPER,RI,GREENVILLE,1068
MARK CLARKE,RI,GREENVILLE,2012
"MOMENTUM, INC.",RI,GREENVILLE,96036
NORTHERN RHODE ISLAND PHYSICAL THERAPY,RI,GREENVILLE,24369
PAMELA S SHEFFIELD OD,RI,GREENVILLE,7957
PATRICK J MCGUIRK DDS,RI,GREENVILLE,12132
"SMITHFIELD PEDIATRICS, INC.",RI,GREENVILLE,14519
THE VILLAGE AT WATERMAN LAKE LP,RI,GREENVILLE,433784
TOWN OF SMITHFIELD,RI,GREENVILLE,27502
