Provider Name,State,City,Payment
RONALD CENTRIC,NV,CARSON CITY,335
SEE CENTER,NV,CARSON CITY,2521
SIERRA COUNSELING & NEUROTHERAPY LLC,NV,CARSON CITY,7867
SIERRA NEVADA SURGICAL ASSOCIATES,NV,CARSON CITY,15757
SIERRA OXYGEN SERVICE INC.,NV,CARSON CITY,66115
SIERRA PODIATRY CENTER LLP,NV,CARSON CITY,16961
SPORTS THERAPY AND REHABILITATION,NV,CARSON CITY,12991
STEPHEN NICHOLAS,NV,CARSON CITY,573
STEPHEN S PALAZZOLO OD,NV,CARSON CITY,3078
STEVEN R KUBEL DPM LTD,NV,CARSON CITY,11068
"STEVEN V. DRYDEN, DDS PLLC",NV,CARSON CITY,691
TAHOE CARSON RADIOLOGY LTD,NV,CARSON CITY,669099
"TAHOE FRACTURE & ORTHOPEDIC MEDICAL CLINIC, INC.",NV,CARSON CITY,651255
"THOMAS J. GIBBONS, O.D.",NV,CARSON CITY,1383
THOMAS SHEEHAN,NV,CARSON CITY,2409
"THOMAS, KING & HALOW MDS, LTD",NV,CARSON CITY,125302
TIMOTHY J DOYLE MD LTD,NV,CARSON CITY,12547
"TSL SKYLINE ESTATES, LLC",NV,CARSON CITY,56551
ULTRA PROSTHETICS,NV,CARSON CITY,52524
VALERI BIANCHI-WOOD,NV,CARSON CITY,89
VINCENT DASCOLI DDS,NV,CARSON CITY,29401
VIP VASCULAR PLLC,NV,CARSON CITY,69276
WESTERN NEVADA SURGICAL CENTER INC,NV,CARSON CITY,82060
WILLIAM JENKINS,NV,CARSON CITY,3631
WILLIAM STREET DENTAL HEALTH CENTER,NV,CARSON CITY,65032
YUMA ASSISTED LIVING LLC,NV,CARSON CITY,60528
JULIO ESCOBAR DDS LTD,NV,DAYTON,27011
"KRMC GROUP, INC.",NV,DAYTON,9473
DUCKWATER SHOSHONE TRIBE,NV,DUCKWATER,213852
"7 DAY DENTAL OF NEVADA, LLC",NV,ELKO,86874
A PLUS URGENT CARE LLC,NV,ELKO,11502
AEMS,NV,ELKO,6655
"AIKENHEAD PHYSICAL THERAPY, LLC",NV,ELKO,5716
ASPEN QUICK CARE PLLC,NV,ELKO,1449
BARIATRIC MEDICINE INSTITUTE,NV,ELKO,6767
CITY OF ELKO MUNICIPAL WATER WORKS,NV,ELKO,188
COLON & ALLEMAN LTD,NV,ELKO,72965
CROSSROADS BEHAVIOR CONSULTATION LLC,NV,ELKO,26660
"CRUM,STEFANKO AND JONES LTD",NV,ELKO,31784
DAVID M. WHITE DDS LTD & ASSOC.,NV,ELKO,36396
DHHS IHS PHOENIX AREA,NV,ELKO,649827
DR PATON G WHIMPLE DO LLC,NV,ELKO,4788
ELKO COUNTY,NV,ELKO,43272
ERICH V MATTERN MD PROFESSIONAL CORPORATION,NV,ELKO,519
FRED J FRICKE MD AND ASSOCIATES,NV,ELKO,5242
"FULL RANGE PHYSICAL THERAPY, LLC",NV,ELKO,16456
"GARDNER AND ANDERSON DENTAL SPECIALISTS, PLLC",NV,ELKO,66386
"GENESIS HOME HEALTH SERVICES, INC.",NV,ELKO,140426
"GENESIS HOSPICE, LLC",NV,ELKO,17814
GEORGE A WINCH JR MD PC,NV,ELKO,582
GREAT BASIN PAIN & WELLNESS LLC,NV,ELKO,752
GUIDING LIGHT HOSPICE,NV,ELKO,54584
HEA CONSULTING LLC,NV,ELKO,23683
HIGH DESERT IMAGING LLC,NV,ELKO,40043
HOGLE MILLER AND WARD PROFESSIONAL COSPORATION,NV,ELKO,53081
IGNITE LIFE CHIROPRACTIC LLC,NV,ELKO,1614
KENNETH W HOUCHIN MD,NV,ELKO,17110
"MARDINI PATHOLOGY, LTD",NV,ELKO,2387
"MORRIS S. GALLAGHER, DDS, LTD",NV,ELKO,101852
NEVINS FAMILY MEDICINE INC,NV,ELKO,12423
NEW HORIZON HOME CARE,NV,ELKO,101067
NORTHEASTERN NEVADA PHYSICIAN PRACTICES LLC,NV,ELKO,34591
PINION REHABILITATION LLC,NV,ELKO,6254
PIONEER URGENT AND FAMILY MEDICAL CLINIC,NV,ELKO,33276
PREMIER PHYSICAL THERAPY,NV,ELKO,7885
REHAB & INDUSTRIAL SERVICES LLC,NV,ELKO,8472
ROBERT G. BERRY JR. ELKO CHARTERED,NV,ELKO,135683
RUBY DOME ANESTHESIA LLC,NV,ELKO,2002
RUBY MOUNTAIN CHIROPRACTIC CENTER INC,NV,ELKO,16570
SERGIO GUZMAN,NV,ELKO,13904
SG OPTICAL LLC,NV,ELKO,725
SHANE DRAPER LTD,NV,ELKO,11820
"SIMON FAMILY MEDICINE, PLLC",NV,ELKO,3533
"SLOTHOWER PEDIATRICS, LLC",NV,ELKO,20926
TAYLOR CHIROPRACTIC,NV,ELKO,2465
US HOLDINGS,NV,ELKO,1416
VITALITY UNLIMITED,NV,ELKO,372278
CITY OF ELY,NV,ELY,8974
ECONOMY DRUG INC,NV,ELY,2284
ELY SHOSHONE TRIBE,NV,ELY,262822
"EVERGREEN AT ELY, LLC",NV,ELY,596340
JEFFREY B WILLES DC INC,NV,ELY,1925
KENT M ROBERTSON OD INC,NV,ELY,16471
SHANNON MICHAEL SENA DDS,NV,ELY,16193
SRS-ELY LLC,NV,ELY,25381
WHITE PINE COUNTY,NV,ELY,2683
WILLIAM BEE RIRIE HOSPITAL,NV,ELY,4272118
COUNTY OF EUREKA,NV,EUREKA,1986
BEAR CREEK PHYSICAL THERAPY,NV,FALLON,31312
CASEY PROFESSIONAL HEALTH,NV,FALLON,12631
CHURCHILL COUNCIL ON ALCOHOL AND OTHER DRUGS,NV,FALLON,332828
DR DANIEL MULDER OPTOMETRY LLC,NV,FALLON,3889
EDEN HOSPICE AT CARSON CITY LLC,NV,FALLON,321636
FALLON FAMILY DENTAL CARE LLC,NV,FALLON,39525
FALLON FAMILY WELLNESS CENTER LLC,NV,FALLON,7561
FALLON PAIUTE-SHOSHONE TRIBE,NV,FALLON,561443
FRONTIER PHARMACIES LLC DBA DAHL'S PHARMACY OF FALLON,NV,FALLON,60402
HEATH FAMILY MEDICAL PLLC,NV,FALLON,15360
KAY RIEHM,NV,FALLON,21
LYNN A BISHOP DC,NV,FALLON,2620
NARAG FALLON FAMILY CLINIC PC,NV,FALLON,33559
STEVEN LOUIE,NV,FALLON,966
STUART RICHARDSON,NV,FALLON,1698
TEAM PHYSICIANS OF NEVADA-MANDAVIA PC,NV,FALLON,34377
TUCKER-DAHL LLC,NV,FALLON,69184
NORTH LYON COUNTY FIRE PROTECTION DISTRICT,NV,FERNELY,90025
ASCENSION CHIROPRACTIC INC.,NV,FERNLEY,4401
"FERNLEY CHIROPRACTIC, INC",NV,FERNLEY,4446
FERNLEY PHARMACY LLC,NV,FERNLEY,50583
KRISTINA J RHODES OD LTD,NV,FERNLEY,1756
PHYSICAL THERAPY PARTNERS NEVADA LLC,NV,FERNLEY,14425
RALEYS,NV,FERNLEY,77244
WHAT ARE YOU MISSING CHIROPRACTIC,NV,FERNLEY,1334
"FERNLEY PHYSICAL THERAPY, INC.",NV,"FERNLEY,",12895
MANISH NAIR MD PLLC,NV,FRISCO,6411
ADVANTAGE INTERNAL MEDICINE,NV,GARDNERVILLE,7278
AYODELE OKUNOLA MD CORP,NV,GARDNERVILLE,184
BODYWISE PHYSICAL THERAPY INC.,NV,GARDNERVILLE,14319
CYNTHIA M. THORP,NV,GARDNERVILLE,7170
DONALD MINER,NV,GARDNERVILLE,562
DOUGLAS CO AND UNINCORPORATED TOWNS,NV,GARDNERVILLE,615
DR MARGARET DIXON LC,NV,GARDNERVILLE,948
DRAGON DENTAL INC.,NV,GARDNERVILLE,17125
"EVERGREEN AT GARDNERVILLE, L.L.C.",NV,GARDNERVILLE,557553
FAMILY SUPPORT COUNCIL OF DOUGLAS COUNTY INC,NV,GARDNERVILLE,5975
MARC CHRISTOPHER YOUNG CHARTERED,NV,GARDNERVILLE,11853
SCOTT W SOUTHARD MD INC,NV,GARDNERVILLE,16946
SOMER J LYONS OD LTD,NV,GARDNERVILLE,25403
THAIS LITTLE WHITE MOUNTAINS P C,NV,GARDNERVILLE,2214
TIMOTHY T PINTHER DDS LTD,NV,GARDNERVILLE,42841
WASHOE BARTON MEDICAL CLINIC,NV,GARDNERVILLE,5629565
WASHOE TRIBE OF NEVADA AND CALIFORNIA,NV,GARDNERVILLE,689251
"BEYER PARK VILLAS, LLC",NV,GENOA,97516
"BRUCE DOW, D.D.S., P.C.",NV,HAWTHORNE,16992
COUNTY OF MINERAL,NV,HAWTHORNE,6428
MT GRANT GENERAL HOSPITAL,NV,HAWTHORNE,3944492
7 HILLS VISION CENTER LLC,NV,HENDERSON,24510
804JOHNSTONPC,NV,HENDERSON,32713
"A BETTER LIFE, LLC",NV,HENDERSON,2069
A. AJAYI MD PLLC,NV,HENDERSON,2828
ABDELKARIM MEDICAL CORPORATION PC,NV,HENDERSON,14868
ABRAHAM T FAKHOURI MD,NV,HENDERSON,34666
ACTION THERAPEUTICS LLC,NV,HENDERSON,57393
ADAM GATAN PC,NV,HENDERSON,69120
ADVANCED CARE OPTIONS LLC,NV,HENDERSON,2355
ADVANCED PAINCARE LLP,NV,HENDERSON,19219
"ADVANCED PSYCHOLOGICAL CARE, INC.",NV,HENDERSON,720
"AEROCARE, INC.",NV,HENDERSON,1136
AHC HOME HEALTH OF LAS VEGAS LLC,NV,HENDERSON,334082
"ALAN SEVY, DMD, PLLC",NV,HENDERSON,11853
"ALEX SONG DDS, PC",NV,HENDERSON,13216
"ALLCARE FOR WOMEN, LLC",NV,HENDERSON,17207
AM NUTRITION SERVICES,NV,HENDERSON,6188
AMBER ELLIOTT LMFT LLC,NV,HENDERSON,1900
AMERITINA DENTAL GROUP AND ORTHODONTICS LLC,NV,HENDERSON,49339
AMMAR PLLC,NV,HENDERSON,15494
"ANJUM ISMAIL, MD, PC",NV,HENDERSON,22460
ANTHEM CHIROPRACTIC INC,NV,HENDERSON,466
ANTHEM PHYSICAL THERAPY INC.,NV,HENDERSON,109422
ANTHONY QUINN PSYCHIATRY PLLC,NV,HENDERSON,2174
ANYWHERE CLINIC LLC,NV,HENDERSON,13346
APPLE GROVE TREATMENT CENTER LLC,NV,HENDERSON,84389
AQUA DENTAL GROUP LLC,NV,HENDERSON,39245
"ARMOUR, CHRISTENSEN, SIMON, CHTD",NV,HENDERSON,26060
"ARROYO DENTAL CARE, LLC",NV,HENDERSON,31796
ARUMUGAM SIVAKUMAR INC,NV,HENDERSON,12942
AT HOME SOLUTIONS,NV,HENDERSON,5062
BADAR ANWAR MD PC.,NV,HENDERSON,27856
BADGER HORNFELD CHIROPRACTIC LLC,NV,HENDERSON,95
BARTON H FOUTZ DDS,NV,HENDERSON,19828
BEHAVIORAL HEALTH SOLUTIONS LLC,NV,HENDERSON,48392
BNT SEVEN HILLS LLC,NV,HENDERSON,114902
"BOEHME DENTISTS OF CARSON CITY, PC",NV,HENDERSON,35459
"BOEHME LEMMON VALLEY DENTAL GROUP, PC",NV,HENDERSON,82414
BRANA MENTAL HEALTH LLC,NV,HENDERSON,8509
"BRIAN D. JONES DMD, PLLC",NV,HENDERSON,18215
"BRIAN G SANFORD DDS., LTD.",NV,HENDERSON,42048
BRIAN JONATHAN LIPMAN MD PC,NV,HENDERSON,91357
"BRINGHURST RAINSPRINGS DENTAL GROUP, PC",NV,HENDERSON,56196
C M MEDICAL,NV,HENDERSON,4966
CALLAWAY-NELSON FLAMINGO SMILES PC,NV,HENDERSON,36978
CALLAWAY-NELSON RENO SMILES,NV,HENDERSON,29211
CAPENER AND SANFORD LLC,NV,HENDERSON,44053
CAROLS POST MASTECTOMY SPECIALIST INC,NV,HENDERSON,6185
"CENTER FOR SIGHT, EVA I. LIANG, MD, PC",NV,HENDERSON,35320
CENTER FOR WELLNESS AND PAIN CARE OF LAS VEGAS INC,NV,HENDERSON,104323
CHANDRA REDDY NARALA MD PROF CORP,NV,HENDERSON,171781
CHANWELL MEDICAL GROUP NEVADA INC,NV,HENDERSON,55
"CHARLES H MCSWAIN, DO PC",NV,HENDERSON,23229
CHRISTIANNE YUNG,NV,HENDERSON,350197
CHRISTOPHER BURT OD PC,NV,HENDERSON,1797
CHRISTOPHER CAPENER DDS PLLC,NV,HENDERSON,13331
CHRISTOPHER R HOUTAKKER DC PROF,NV,HENDERSON,78
CITILAB LLC,NV,HENDERSON,17347
CITY OF HENDERSON,NV,HENDERSON,117783
CLARE E. CLOSE M.D. LTD,NV,HENDERSON,115373
CLAUDIA K VOGEL MD LTD,NV,HENDERSON,7302
CLINICIANS MEDICAL GROUP LLC,NV,HENDERSON,6291
COMPLETE PAIN MANAGEMENT & REHABILITATION LLC,NV,HENDERSON,22795
COMPREHENSIVE AND INTERVENTIONAL PAIN MANAGEMENT LLP,NV,HENDERSON,16595
CONCIERGE CARE PHYSICIANS LLP,NV,HENDERSON,37283
"CONRAD LOCHNER III, ODPC",NV,HENDERSON,10074
COPPEL MEDICAL ENTERPRISE LLC,NV,HENDERSON,1107585
CORONADO SURGERY CENTER,NV,HENDERSON,175054
"CORY PEARCE, PHD, LTD",NV,HENDERSON,91
"CREATIVE MENTAL HEALTH, LLC",NV,HENDERSON,5623
CROVETTI BONE AND JOINT INSTITUTE OF SOUTHERN NEVADA,NV,HENDERSON,165671
CURT SAMLASKA,NV,HENDERSON,62980
"CYRIAC K. CHEMPLAVIL M.D., P.C",NV,HENDERSON,33350
D CORY RATH OD A PROFESSIONAL CORPORATION,NV,HENDERSON,985
DANIEL E BATLAN MD MBA,NV,HENDERSON,3950
DANIEL J OEHLER DMD PC,NV,HENDERSON,9715
DARRELL SWOLENSKY,NV,HENDERSON,158
DAVID L MAHON DDS LTD,NV,HENDERSON,20003
DAVID P SMITH OD APC,NV,HENDERSON,79
DAVID S GOTHELF A PROFESSIONAL CORPORATION,NV,HENDERSON,7636
DEEPALI KASHYAP MD PLLC,NV,HENDERSON,71635
DENHAM ORTHOTICS AND FITNESS,NV,HENDERSON,19933
"DEPENDABLE HOME HEALTH OF NEVADA, LLC",NV,HENDERSON,1984
DESERT DIETITIANS LLC,NV,HENDERSON,52
DESERT GASTROENTEROLOGY ASSOCIATES,NV,HENDERSON,11577
DESERT SPRINGS MEDICAL GROUP-ATKINSON PC,NV,HENDERSON,4828
DESHA FRANKEL,NV,HENDERSON,14753
DEVINA ROBINSON,NV,HENDERSON,820
DIGNITY HEALTH MEDICAL GROUP NEVADA LLC,NV,HENDERSON,102863
DIGNITY SELECT NEVADA LLC,NV,HENDERSON,715589
DODGE A SLAGLE DO LTD,NV,HENDERSON,3370
DOMIANO-SADER THERAPY LLC,NV,HENDERSON,760
"DOUGLAS C. STOKER, DDS LTD",NV,HENDERSON,24549
DOUGLAS ORTON O D LLC,NV,HENDERSON,593
DR COLIN CAMPBELL DDS INC.,NV,HENDERSON,112150
DR EVAN ALLEN,NV,HENDERSON,35698
"DR ROBERT P MENARD, A PROFESSIONAL CORPORATION",NV,HENDERSON,295
DR. JAMESON B NOORDA DPM,NV,HENDERSON,5781
"DR. PETER TRAN, D.O., FAMILY MEDICINE & GERIATRICS",NV,HENDERSON,93184
"DUNG BUI & JOANNE NGUYEN, DMD, A PROFESSIONAL CORPORATION",NV,HENDERSON,190798
"EAR, NOSE & THROAT CONSULTANTS OF NEVADA",NV,HENDERSON,295437
EDGAR EVANGELISTA MD PC,NV,HENDERSON,25322
ELEOS CARE,NV,HENDERSON,11685
"ELLSWORTH COX PEDIATRIC DENTISTRY, LLC",NV,HENDERSON,133888
ELMER S DAVID MD PLLC,NV,HENDERSON,68507
ENGLISH DERMATOLOGY PC,NV,HENDERSON,299413
"ERIKA DUGGAN OD,PC",NV,HENDERSON,29205
EXECUTIVE FITNESS INC,NV,HENDERSON,39105
EYESITE,NV,HENDERSON,15660
FABITO ANESTHESIA & PAIN SPECIALISTS PC,NV,HENDERSON,40332
"FADDIS DENTISTS OF NORTH LAS VEGAS, PC",NV,HENDERSON,42460
"FAMILY DOCTORS RAMANATHAN, PLLC",NV,HENDERSON,507748
"FARRUKH IQBAL MD, LTD.",NV,HENDERSON,16479
"FERDOWSIAN, GLOBAL SERVICES PLLC",NV,HENDERSON,80888
"FOOT & ANKLE SURGICAL GROUP, LLP",NV,HENDERSON,86245
FREDRICK C REDFERN MD,NV,HENDERSON,15091
"FREEMAN LAS VEGAS MODERN DENTISTRY, PC",NV,HENDERSON,86978
"FREEMAN SPRING VALLEY DENTIST OFFICE, PC",NV,HENDERSON,26062
"G V FAMILY DENTISTRY, TIFFANI TONKINSON, D.D.S., LTD.",NV,HENDERSON,3615
GAUTHAM GUMMADI REDDY MD LIMITED,NV,HENDERSON,56465
GENERAL SURGICAL CONSULTANTS LLC,NV,HENDERSON,15301
"GEORGE HAROUNI, DDS D/B/A ADVANTAGE DENTAL CARE",NV,HENDERSON,34136
GERALD CASAS MD LTD,NV,HENDERSON,139312
"GERIATRIC SOLUTIONS, LLC",NV,HENDERSON,29670
GHAZAL LAS VEGAS MODERN SMILES DENTISTRY PC,NV,HENDERSON,8215
GIBSON & LEAVITT ORAL MAXILLOFACIAL AND IMPLANT SURGERY,NV,HENDERSON,1904
GIFTED UNITY LLC,NV,HENDERSON,1028
GLOBAL RESOURCES AND SUPPORTS LLC,NV,HENDERSON,87008
GLOBAL SURGICAL SOLUTIONS PLLC,NV,HENDERSON,18702
"GRACE H CHUNG, PLLC",NV,HENDERSON,26276
"GREEN VALLEY CHIROPRACTIC AND WELLNESS CENTER,LLC",NV,HENDERSON,2678
GREEN VALLEY OB-GYN LLP,NV,HENDERSON,79248
GREEN VALLEY THERAPY,NV,HENDERSON,885
"GREGORY HSU, DO, LTD",NV,HENDERSON,22303
GS INTEGRATED HEALTHCARE SYSTEMS LLC,NV,HENDERSON,2080
GTMI CORPORATION,NV,HENDERSON,40405
GURPREET KHAIRAH DDS PLLC,NV,HENDERSON,8895
H&M DENTAL LLC,NV,HENDERSON,18217
HADIZA E HAMZA MD A PROFESSIONAL CORPORATION,NV,HENDERSON,1015
"HAI Q XA, DMD, PROF CORP",NV,HENDERSON,5851
HALE PRACTICE SOLUTIONS,NV,HENDERSON,13643
HAROUT V GOSTANIAN DDS MSD PC,NV,HENDERSON,172184
HARVEY P SMITH PLLC,NV,HENDERSON,423
HAYAT JAWADI DO PLLC,NV,HENDERSON,7599
HEALOGICS SPECIALTY PHYSICIANS OF NEVADA-JOHNSON PLLC,NV,HENDERSON,14019
HEAR CLEAR LLC,NV,HENDERSON,9745
HENDERSON COUNSELING LLC,NV,HENDERSON,8050
HENDERSON FAMILY THERAPY LLC,NV,HENDERSON,1283
HENDERSON FOOT AND ANKLE CENTER LLC,NV,HENDERSON,1054
HENDERSON HOSPITAL,NV,HENDERSON,8100820
HENDERSON OPERATING COMPANY LLC,NV,HENDERSON,1644847
HENDERSON PEDIATRIC DENTISTRY HON D,NV,HENDERSON,10387
HENDERSON PHYSICAL THERAPY LTD.,NV,HENDERSON,20958
HENDERSON SURGERY CENTER,NV,HENDERSON,22199
HENDERSON VISION CARE LLC,NV,HENDERSON,6587
"HESHAM SIRSY, MD LTD",NV,HENDERSON,1072
HIMANSU SHAH MD PLLC,NV,HENDERSON,7941
HON KEI POON MD FACS PC,NV,HENDERSON,403
HORIZON RIDGE DENTAL,NV,HENDERSON,10014
HOSPITALITY GROUP,NV,HENDERSON,24846
HST MEDICAL LLC,NV,HENDERSON,42658
INFECTIOUS DISEASES OF SOUTHERN,NV,HENDERSON,68577
INNOTIV GERMIN,NV,HENDERSON,51367
INTEGRATIVE WOMENS HEALTHCARE OF NEVADA,NV,HENDERSON,1830
IRWAN GOH DDS PC,NV,HENDERSON,16964
J ROBERT WEST MD INC,NV,HENDERSON,1588279
J. WOODSON DERMATOLOGY & ASSOCIATES,NV,HENDERSON,12392
"JACK NGUYEN, DDS, PLLC",NV,HENDERSON,27124
"JAGANNATH S. SURPURE, M.D.P.C.",NV,HENDERSON,78662
JASON INSERA,NV,HENDERSON,9757
JEFFREY W ZIEGLER D O PROF CORP,NV,HENDERSON,11104
JOANN CARTER,NV,HENDERSON,368
"JOHN C. LAWYER O.D., LTD.",NV,HENDERSON,1496
