Provider Name,State,City,Payment
EUGENE BERGER,NJ,ALLENDALE,246
LORE DENVER BASIL,NJ,ALLENDALE,177
NORTH JERSEY HEALTH & WELLNESS LLC,NJ,ALLENDALE,90945
QUALITY ANESTHESIA SERVICES LLC,NJ,ALLENDALE,7414
THEODORE CAMPBELL,NJ,ALLENDALE,751
TINA K. CHO DDS PLLC,NJ,ALLENDALE,17599
CHARLOTTE OTIARNAIGH,NJ,ALLENHURST,1206
FAMILY HEARING CENTER,NJ,ALLENHURST,13067
NANCIE SENET,NJ,ALLENHURST,2564
RICHARD FERNICOLA,NJ,ALLENHURST,13879
ALLENTOWN INTERNAL MEDICINE PC,NJ,ALLENTOWN,9580
ALLENTOWN VILLAGE PHARMACY INC,NJ,ALLENTOWN,2435
CARUSO PHYSICAL THERAPY AND NUTRITION,NJ,ALLENTOWN,14847
"CREATIVE REMINISCENCE & PSYCHOTHERAPY, PC",NJ,ALLENTOWN,747
"CURTIS W. BYRNES, D.O. D/B/A ALLENTOWN FAMILY MEDICINE",NJ,ALLENTOWN,40346
KENNETH VAUGHAN,NJ,ALLENTOWN,217
KIM WOJCIK DC LLC,NJ,ALLENTOWN,2186
"MICHAEL G. BALDINO DMD, PA",NJ,ALLENTOWN,27681
VIZZONI PHARMACY L.L.C..,NJ,ALLENTOWN,250
PREFERRED CARE HOLDINGS LLC,NJ,ALLENWOOD,1240149
STAR COUNSELING LLC,NJ,ALLENWOOD,2988
"WORTHKAP, INC",NJ,ALLUMUCHY,231766
ALFA REHABILITATION CENTER LLC,NJ,ALPHA,5888
"ROSATO FAMILY EYE CARE, LLC",NJ,ALPHA,19609
"THE PHILLIPSBURG EMERGENCY SQUAD, INC.",NJ,ALPHA,17342
"ANESTHESIOLOGY CONSULTANTS OF ESSEX, P.A.",NJ,ALPINE,157019
UNIVERSITY SPINE CENTER PC,NJ,ALPINE,1005558
ANDOVER DENTISTRY,NJ,ANDOVER,7673
ANDOVER MOHAWK PHYSICAL THERAPY,NJ,ANDOVER,17108
"COMMUNITY AND CORPORATE CARE, INC",NJ,ANDOVER,4309
ISAAC REICH MD PLLC,NJ,ANDOVER,2339
"WOMEN'S TOTAL HEALTH, L.L.C.",NJ,ANDOVER,222
ALL YOUR FAMILY NEEDS PRIMARY CARE LLC,NJ,ANNANDALE,29000
CARSON FERRIS-ZEOLLA D.M.D. VICTORIA URYNIAK D.D.S..,NJ,ANNANDALE,129
CARTER ABEL,NJ,ANNANDALE,9259
GAIL SILBERMAN,NJ,ANNANDALE,1272
"HUNTERDON COUNTY UNIT, INC OF",NJ,ANNANDALE,231335
JOHN A KUSH DMD LLC,NJ,ANNANDALE,28116
STEVE & BETH INC.,NJ,ANNANDALE,3906
"PATTENBURG RESCUE SQUAD, INC",NJ,ASBURY,3747
"PERRYVILLE FAMILY DENTISTRY, LLC",NJ,ASBURY,43222
ANGELO A. CHINNICI MD PA,NJ,ASBURY PARK,47797
ASBURY PARK CITY,NJ,ASBURY PARK,7866
BLUE ORCHID INTEGRATIVE MEDICINE PA,NJ,ASBURY PARK,271
CARL LEPIS,NJ,ASBURY PARK,501
HOMEOSTASIS HOME CARE,NJ,ASBURY PARK,3649
JUDITH LEE,NJ,ASBURY PARK,330
MARTIN P MICHALEWSKI ADVANCED UROGYNECOLOGY ASSOCIATES,NJ,ASBURY PARK,5123
PATRICK CONNOLLY,NJ,ASBURY PARK,87
PHARMASOOD,NJ,ASBURY PARK,1887
PRESTIGE PAIN CENTERS PC,NJ,ASBURY PARK,15643
QUICK MED PHARMACY INC.,NJ,ASBURY PARK,70019
RJ HEALTHCRESERVICES LLC,NJ,ASBURY PARK,365530
"SUDHAKAR J KHAROD, MD PA",NJ,ASBURY PARK,6534
VARSHA POHUJA LLC,NJ,ASBURY PARK,84484
VISITING NURSE ASSOCIATION OF CENTRAL JERSEY COMMUNITY HEAL,NJ,ASBURY PARK,156121
ADVANCD CHIROPRACCTIC ASSOC.P.A.,NJ,ATCO,97583
ANDREW MALLON PT LLC,NJ,ATCO,5807
"ARCHWAY PROGRAMS, INC.",NJ,ATCO,269650
ATCO FAMILY DENTISTRY,NJ,ATCO,25799
CARLA  MCGRUDER,NJ,ATCO,1900
FOUNTAINS CCRC HOLDING LLC,NJ,ATCO,220978
MARK MENAQUALE,NJ,ATCO,7348
"MARK R. MENAQUALE, INC.",NJ,ATCO,32352
NELSON CHIROPRACTIC CENTER LLC,NJ,ATCO,10840
ROBERT CAVALLARO,NJ,ATCO,19
ROBERT MAZZUCA,NJ,ATCO,953
SHELDON GROSS,NJ,ATCO,27504
"THE WOODLANDS AT HAYES MILL, LLC",NJ,ATCO,522487
"WATERFORD TOWNSHIP E.M.S., INC",NJ,ATCO,61721
WILLIAM HIRSCH,NJ,ATCO,4476
WOMEN OF HOPE RESOURCE CENTER,NJ,ATCO,6972
"ACUITY HOSPITAL OF NEW JERSEY, L.L.C.",NJ,ATLANTIC CITY,1124283
"ASSOCIATES IN PODIATRIC MEDICINE & SURGERY, PC",NJ,ATLANTIC CITY,4364
ATLANTIC EMERGENCY ASSOCIATES,NJ,ATLANTIC CITY,771921
ATLANTICARE REGIONAL MEDICAL CENTER,NJ,ATLANTIC CITY,51459589
"CHIROPRACTIC AND REHAB EXERCISE CENTER OF SOUTH JERSEY AC, L",NJ,ATLANTIC CITY,35138
"DAUD PANAH, MD, P.C.",NJ,ATLANTIC CITY,16806
"DOSHI DIAGNOSTIC IMAGING SERVICES OF NEW JERSEY, LLC",NJ,ATLANTIC CITY,8801
DR. IRENE M. RYAN,NJ,ATLANTIC CITY,5085
EASTERN PINES LLC,NJ,ATLANTIC CITY,1169522
HEALTH MED ASSOICATES PC,NJ,ATLANTIC CITY,2389
HEALTHMART1INC,NJ,ATLANTIC CITY,74701
HIEP NGUYEN,NJ,ATLANTIC CITY,6864
"INLET MEDICAL ASSOCIATES, INC",NJ,ATLANTIC CITY,304
JEWISH OLDER ADULT SERVICES OF ATLANTIC COUNTY INC,NJ,ATLANTIC CITY,1196
"MCELROY, ANDREW F",NJ,ATLANTIC CITY,2025
PANTANO & ROSSI CHIROPRACTIC CENTER PA,NJ,ATLANTIC CITY,1260
RICARDO BARZAGA,NJ,ATLANTIC CITY,2490
SAI VISION CARE LLC,NJ,ATLANTIC CITY,163000
ALAN SHAPIRO,NJ,ATLANTIC HIGHLANDS,942
AMERICAN SKIN AND CANCER CENTER PC,NJ,ATLANTIC HIGHLANDS,63669
"ATLANTIC HIGHLANDS MEDICAL ASSOCIATES, LLC",NJ,ATLANTIC HIGHLANDS,14266
BRIELLE INTEGRATED HEALTHCARE LLC,NJ,ATLANTIC HIGHLANDS,5355
EASTPOINTE INTEGRATED HEALTHCARE LLC,NJ,ATLANTIC HIGHLANDS,45310
ISLAND REPRODUCTIVE SERVICES P.C.,NJ,ATLANTIC HIGHLANDS,94000
JULIE PAGE,NJ,ATLANTIC HIGHLANDS,868
"KING JAMES CARE CENTER OF MIDDLETOWN, LLC",NJ,ATLANTIC HIGHLANDS,1000008
MARC E GORDON DMD PC,NJ,ATLANTIC HIGHLANDS,44612
MARK SOBEL MD PC,NJ,ATLANTIC HIGHLANDS,6010
"REUNION RX, LLC",NJ,ATLANTIC HIGHLANDS,1135
ROBERT F TANNE DMD PA,NJ,ATLANTIC HIGHLANDS,11131
SEABRIGHT PHARMACYINC,NJ,ATLANTIC HIGHLANDS,59355
"SENIOR CARE OPTIONS, INC",NJ,ATLANTIC HIGHLANDS,12950
"SRINIVASA R. MOVVA, M.D.PC",NJ,ATLANTIC HIGHLANDS,28751
ACINA BEHAVIORAL HEALTH SOLUTIONS LLC,NJ,AUDUBON,1874
ARMANDO MONTIEL,NJ,AUDUBON,1055
AUDUBON ORAL HEALTH CENTER,NJ,AUDUBON,5958
GEORGE SCHMID,NJ,AUDUBON,3239
LUKES PLACE INC,NJ,AUDUBON,335
MICHAEL J COLIS,NJ,AUDUBON,2649
PASQUALE J. CARCAISE,NJ,AUDUBON,1235
THOMAS BICKEL,NJ,AUDUBON,318
WELLCURE LLC,NJ,AUDUBON,58729
WIENER DENTAL,NJ,AUDUBON,56844
"WILLIAM H. BROMLEY II, D.O. LLC",NJ,AUDUBON,9401
CENTER FOR MINDFUL CHANGE LLC,NJ,AUGUSTA,18478
"SCARC, INC.",NJ,AUGUSTA,29880
DEMRECA LLC,NJ,AVALON,3369
"ADVANCED CHIROPRACTIC CENTER OF WOODBRIDGE, INC",NJ,AVENEL,456
ANDRAS PETER,NJ,AVENEL,5219
AUROMA THERAPY SERVICES INC,NJ,AVENEL,2639
AVENEL AND COLONIA FIRST AID SQUAD INCORPORATED,NJ,AVENEL,11418
AVENEL PHARMACY INC,NJ,AVENEL,554
"EASTERN DENTAL HOLDINGS, LLC",NJ,AVENEL,2756243
ENGLAND ORTHOPEDIC INC.,NJ,AVENEL,4594
FIRST CARE PHARMACY LLC,NJ,AVENEL,22365
GAURANG PATEL MD LLC,NJ,AVENEL,1193502
JOHN D WILGUCKI DO LLC,NJ,AVENEL,14094
JOSEPH E CERBONE,NJ,AVENEL,48010
KAPLAN & KLEIN,NJ,AVENEL,38678
KATHLEEN WIN,NJ,AVENEL,719
"MADSEN & PLACA FAMILY DENTISTRY, LLC",NJ,AVENEL,13234
MARK SKRZYPCZAK,NJ,AVENEL,5049
MEDIGEST HEALTHCARE SERVICES LLC,NJ,AVENEL,22146
MRI OF WOODBRIDGE LLC,NJ,AVENEL,43494
"NEPHROLOGY HYPERTENSION RENAL TRANSPLANT & RENAL THERAPY, LLC",NJ,AVENEL,12870
NEUROSCIENCE ASSOCIATES OF NEW JERSEY LLC,NJ,AVENEL,22090
NJ ALLERGY & ASTHMA CARE LLC,NJ,AVENEL,44785
NJ CPX LLC,NJ,AVENEL,3824
NJ SMILE OF WOODBRIDGE,NJ,AVENEL,12163
ONLY SMILES DENTAL PA,NJ,AVENEL,33925
TOTAL ALLERGY CARE PC,NJ,AVENEL,1537
CENTER PSYCHOTHERAPY,NJ,AVON,468
AVON CHIROPRACTIC CENTER LLC,NJ,AVON BY THE SEA,855
AVON DENTAL GROUP LLC,NJ,AVON BY THE SEA,13887
IRVIN B SHERMAN DDS PA,NJ,AVON BY THE SEA,425246
JOSEPH MANNION,NJ,AVON BY THE SEA,6221
912 WEST BAY LLC,NJ,BARNEGAT,861
"ARMINIO FAMILY CHIROPRACTIC, LLC",NJ,BARNEGAT,1645
BARNEGAT NURSING & REHAB LLC,NJ,BARNEGAT,940137
BARNEGAT PHARMACY LLC,NJ,BARNEGAT,55000
"BARNEGAT SPINAL AND PHYSICAL REHABILITATION , LLC",NJ,BARNEGAT,3531
BARNEGAT SPORTS REHABILITATION AND PHYSICAL THERAPY LLC,NJ,BARNEGAT,221856
"BETTER AT HOME MEDICAL CARE SERVICE,LLC",NJ,BARNEGAT,10477
"COASTAL ENDO, LLC.",NJ,BARNEGAT,36277
GLENN PROVDO,NJ,BARNEGAT,3082
KATIE DAVIS,NJ,BARNEGAT,68
"METROPOLITAN MED. TRANSPORTATION, INC.",NJ,BARNEGAT,283408
MICHELLE HOLLER,NJ,BARNEGAT,1932
"MOBILE ANESTHESIA SERVICE CONCEPTS, LLC",NJ,BARNEGAT,2268
RIPTIDE PHYSICAL THERAPY,NJ,BARNEGAT,52611
SPINE & SPORTS MEDICINE OF BARNEGAT LLC,NJ,BARNEGAT,31112
THEODORE B LYGAS MD F A C S PA,NJ,BARNEGAT,40954
THERAWORKS PHYSICAL THERAPY AND REHABILITATION LLC,NJ,BARNEGAT,1174
WILLIAM J CAMPAGNOLO,NJ,BARNEGAT,4151
SURE REHAB,NJ,BARNEGAT LIGHT,1427
BARRINGTON AMBULANCE ASSOCIATION,NJ,BARRINGTON,9364
BARRINGTON DENTAL ASSOCIATES LLC,NJ,BARRINGTON,86051
CARMELLA FANELLE DDS PC,NJ,BARRINGTON,39508
SOUTH JERSEY VISION CENTER PC,NJ,BARRINGTON,14975
"WOUND HEALING SOLUTIONS PENNSYLVANIA AND DELAWARE, LLC",NJ,BARRINGTON,239863
"WOUND HEALING SOLUTIONS, LLC",NJ,BARRINGTON,250450
"21ST CENTURY DENTAL CARE, P.C.",NJ,BASKING RIDGE,24142
ADVANCED REHABILITATION MEDICAL SERVICES,NJ,BASKING RIDGE,65735
ALICE TZENG MD LLC,NJ,BASKING RIDGE,10712
AMERICAN DENTAL ARTS LLC,NJ,BASKING RIDGE,20828
ANDREA GAITO,NJ,BASKING RIDGE,4548
ANDREA MANN DMD LLC,NJ,BASKING RIDGE,31251
"ATLANTIC PRIVATE CARE SERVICES, INC",NJ,BASKING RIDGE,165358
BANASIAK AND NETTUNE ORTHODONTIC ASSOCIATES,NJ,BASKING RIDGE,145959
BASKING RIDGE DENTAL GROUP,NJ,BASKING RIDGE,17377
BASKING RIDGE PEDIATRIC DENTISTRY,NJ,BASKING RIDGE,114830
"BASKING RIDGE PHYSICAL THERAPY, LLC",NJ,BASKING RIDGE,47843
BRUCE WALKER,NJ,BASKING RIDGE,1613
"CENTER FOR VASCULAR MEDICINE NJ, LLC",NJ,BASKING RIDGE,4541
CHOICE DERMATOLOGY LLC,NJ,BASKING RIDGE,22895
CHRISTINE QUINN,NJ,BASKING RIDGE,30393
DANIEL W CAREY DDS PC,NJ,BASKING RIDGE,16231
DR J SCOTT HENNING DO LLC,NJ,BASKING RIDGE,7049
DRS. WITT & KURDIAN LLC,NJ,BASKING RIDGE,53141
"FELLOWSHIP SENIOR LIVING, INC.",NJ,BASKING RIDGE,1118435
FRANKLIN SURGICAL CENTER LLC,NJ,BASKING RIDGE,434975
JANET LEICHT,NJ,BASKING RIDGE,11318
JOSEPH CERCONE,NJ,BASKING RIDGE,24
JOSEPH LUTZ,NJ,BASKING RIDGE,12244
JOSEPH M MICALE DMD PA,NJ,BASKING RIDGE,89054
JUDITH PRICE,NJ,BASKING RIDGE,5444
MARY ANNE BRAZINSKI DPM PA,NJ,BASKING RIDGE,7162
"MELLAS ORTHODONTICS, P.A.",NJ,BASKING RIDGE,108629
MICHAEL RICHARDSON,NJ,BASKING RIDGE,103
"MOEIN F. VASEGHI, MD, PA",NJ,BASKING RIDGE,11472
"MONA W. BIRK, PHD, LLC",NJ,BASKING RIDGE,4434
"NEW JERSEY CENTER FOR ORTHOPAEDICS & SPORTS MEDICINE, PA",NJ,BASKING RIDGE,30104
NEWTRITIOUS YOU LLC,NJ,BASKING RIDGE,186
NORTHEAST PAIN,NJ,BASKING RIDGE,152417
"PIZZALE AND PIZZALE, DMD, LLC",NJ,BASKING RIDGE,76391
PREMIER SPINE AND PAIN MANAGEMENT,NJ,BASKING RIDGE,6448
PREMIERE ANESTHESIA CONSULTANTS,NJ,BASKING RIDGE,4675
"PSYCHOLOGICAL SERVICES OF NJ, PC",NJ,BASKING RIDGE,3033
RAMANDA CORP LLC,NJ,BASKING RIDGE,37919
RIVERWALK PHARMACY LLC,NJ,BASKING RIDGE,225
RIVERWALK PHYSICAL THERAPY,NJ,BASKING RIDGE,39942
"SALEEM MAHMOOD, M.D.",NJ,BASKING RIDGE,43545
SAM S FALTAS DDS LLC,NJ,BASKING RIDGE,61119
"SOMERSET HILLS PHYSICAL THERAPY, PC",NJ,BASKING RIDGE,19187
SUSAN RIDER,NJ,BASKING RIDGE,2489
THE CLAPS CHIROPRACTIC AND FAMILY LIFE CENTER LLC,NJ,BASKING RIDGE,1488
THE PULMONARY GROUP,NJ,BASKING RIDGE,57083
THOMAS DISTEFANO,NJ,BASKING RIDGE,92649
VISITING NURSE ASSOCIATION OF SOMERSET HILLS HOME HEALTH & HOSPICE S,NJ,BASKING RIDGE,515992
"GAIL ZIMMERMAN, MD",NJ,BAY HEAD,21586
"AAZ PHYSICAL THERAPY, LLC",NJ,BAYONNE,1544
ADVANCED WELLNESS AND THERAPY CENTER LLC,NJ,BAYONNE,181
"AFFILIATED FOOT SURGEONS, PA",NJ,BAYONNE,17932
"AMERICAN CHIROPRACTIC, PC",NJ,BAYONNE,3412
APOLLO MEDICAL TRANSPORTATION INC,NJ,BAYONNE,2480
ARTHUR SUCKOW DDS,NJ,BAYONNE,7947
AURORA B. DORNEO MD PC,NJ,BAYONNE,31465
BARNEY STOCK SHOPS,NJ,BAYONNE,21
"BARRY J. GALLANTER, DPM PA",NJ,BAYONNE,8545
"BAY DENTAL ASSOCIATES, LLC",NJ,BAYONNE,5186
BAYONNE MEDICAL CARE LLC,NJ,BAYONNE,1069
"BAYONNE PAIN MANAGEMENT CENTER, LLC",NJ,BAYONNE,3662
BAYONNE PEDIATRIC PRACTICE LLC,NJ,BAYONNE,28939
BAYONNE PHARMACY INC,NJ,BAYONNE,121346
BAYONNE RX APOTHECARY INC,NJ,BAYONNE,59
BAYONNE SMILE CENTER,NJ,BAYONNE,269638
"BEREDO PHYSICAL THERAPY AND WELLNESS, LLC",NJ,BAYONNE,2734
BOGDAN ORTHODONTICS,NJ,BAYONNE,25446
BOULEVARD MEDICAL OFFICE PC,NJ,BAYONNE,1500
BRIAN BEEBE,NJ,BAYONNE,37
BROADWAY CARE PHARMACY LLC,NJ,BAYONNE,22
BURG PHYSICAL THERAPY LLC,NJ,BAYONNE,7878
CENTRAL PARK MEDICAL PRACTICE PC,NJ,BAYONNE,1759
"CHARLES CUMMINS, OD, PA",NJ,BAYONNE,4469
CHARLES KRAUSS,NJ,BAYONNE,272
CHARLES P GONZALES DC PC,NJ,BAYONNE,1394
COMPASS MEDICAL HEALTHCARE ASSOCIATES PC,NJ,BAYONNE,19585
COSTCO WHOLESALE CORPORATION,NJ,BAYONNE,483923
D STRULOWITZ & CARL A GARGIULO PTR,NJ,BAYONNE,22092
DAVID M FERNIGER,NJ,BAYONNE,12271
DAVID S SEELEY DC,NJ,BAYONNE,11526
DEAN CIANCIULLI,NJ,BAYONNE,1400
DENTIUM DENTAL,NJ,BAYONNE,3838
DMITRY KHASAK MD PC INC,NJ,BAYONNE,16724
"DOMINICK CONDO, MD PA",NJ,BAYONNE,48782
DR EMAD YOUSSEF PODIATRY LLC,NJ,BAYONNE,10
"DR. M. PELOSI, MD PA",NJ,BAYONNE,945
"DUBOWSKY & DUBOWSKY , PA",NJ,BAYONNE,23768
"EDWARD D MASTROMONACO, D.O.P.A.",NJ,BAYONNE,5266
"EDWARD P. BROWN, PC",NJ,BAYONNE,1780
EDWARD SUCZEWSKI,NJ,BAYONNE,8538
ELKO DENTAL LLC,NJ,BAYONNE,29611
ELLEN BLACK,NJ,BAYONNE,10358
EMMANUEL HRISO MD PA,NJ,BAYONNE,10903
FAMILY CHIROPRACTIC CENTER OF BAYONNE PA,NJ,BAYONNE,5076
FRAGA WELLNESS SOLUTIONS PC,NJ,BAYONNE,349
"GABRIEL F DORIA,DDS,LLC",NJ,BAYONNE,13184
GREAT HOPE MEDICAL GROUP INC,NJ,BAYONNE,6004
GWEN GIANNINA DDS LLC,NJ,BAYONNE,94890
HIGHLAND PARK VISION CENTER P.A.,NJ,BAYONNE,762
HUDACKO'S PHARMACY INC,NJ,BAYONNE,180000
"HUDSON CENTER FOR DIGESTIVE HEALTH, LLC",NJ,BAYONNE,20819
HUDSON EMERGENCY DENTAL AND IMPLANT CENTER,NJ,BAYONNE,42260
HUDSON EMERGENCY MEDICAL ASSOCIATES LLC,NJ,BAYONNE,9348
"HUDSON EYE PHYSICIANS & SURGEONS, LLC",NJ,BAYONNE,69280
"HUDSON NEUROLOGICS, LLC",NJ,BAYONNE,85194
"HUDSON PAIN MANAGMENT CENTER, LLC",NJ,BAYONNE,783
HUDSON RADIATION ONCOLOGY ASSOCIATES LLC,NJ,BAYONNE,5890
"HYPERTENSION AND RENAL GROUP, P.A.",NJ,BAYONNE,32317
"IGNITE PHYSICAL THERAPY & WELLNESS CENTER, LLC",NJ,BAYONNE,65383
"IJKG-OPCO, LLC",NJ,BAYONNE,44054752
INFINITY ORTHOPEDICS LLC,NJ,BAYONNE,1276
IRA BROOKS,NJ,BAYONNE,6779
IYENGAR HEMATOLOGY ONCOLOGY MEDICAL CENTER PA,NJ,BAYONNE,82625
JOHN HAHN,NJ,BAYONNE,9018
JOHNS ORTHOPEDIC & SHOE REPAIR LLC,NJ,BAYONNE,3903
JORDAN M ALTER DDS PA,NJ,BAYONNE,97706
JOURNEY COUNSELING CENTER LLC,NJ,BAYONNE,493
"JULURU P. RAO, M.D., P.A.",NJ,BAYONNE,16307
"KEITH GURLAND, MD",NJ,BAYONNE,41039
LYNNE GUSS,NJ,BAYONNE,853
MADELINE ZAK,NJ,BAYONNE,271
MARGARET ENGEL,NJ,BAYONNE,11959
"MARIA MELANIA A. LIM, D.D.S.",NJ,BAYONNE,52627
MCCABE AMBULANCE SERVICE INC,NJ,BAYONNE,1813526
"MD RESPIRATORY SERVICES, INC.",NJ,BAYONNE,6848
MEDICINE AND REHABILITATION PC,NJ,BAYONNE,17612
MIDTOWN FAMILY CHIROPRACTIC CENTER PC,NJ,BAYONNE,2978
MITCHELL BROWN,NJ,BAYONNE,14779
NEW ERA HEMONC LLC,NJ,BAYONNE,20892
"NEW JERSEY SPINE AND PAIN INSTITUTE ,LLC",NJ,BAYONNE,83244
NJIB LLC,NJ,BAYONNE,5813
NORTHSTAR HEALTH SYSTEMS,NJ,BAYONNE,2953
"P. DAVID GLEANER, DMD, PA",NJ,BAYONNE,9423
PAUL HRISO MD PA,NJ,BAYONNE,5555
PAUL HYMAN,NJ,BAYONNE,703
PERSONALIZED PHYSIATRY CARE PC,NJ,BAYONNE,43125
PLATINUM DENTAL GROUP BAYONNE LLC,NJ,BAYONNE,99263
"PLEASANTDALE AMBULATORY CARE, LLC",NJ,BAYONNE,332703
"PULMONARY & CRITICAL CARE ASSOCIATES,LLC",NJ,BAYONNE,46006
RAPHA WELLNESS CENTER PC,NJ,BAYONNE,251455
REDONDO FAMILY CHIROPRACTIC CENTER,NJ,BAYONNE,605
RICHARD WILLIAMS,NJ,BAYONNE,5041
RTL INC,NJ,BAYONNE,338
S R V N PHARMACY INC,NJ,BAYONNE,104988
SAYED ALY MD PA,NJ,BAYONNE,51438
SCHAIL FRANK,NJ,BAYONNE,12323
SCOTT AFTEL M.D.P.A.,NJ,BAYONNE,3018
SHAHNAZ AKHTAR,NJ,BAYONNE,21773
ST ANTHONY MEDICAL LAB,NJ,BAYONNE,28375
STACEY M. TRAINA DMD P.C.,NJ,BAYONNE,24000
STAT MEDICAL SERVICES LLC,NJ,BAYONNE,13324
STEVEN COACHMAN,NJ,BAYONNE,3524
THE NEUROLOGY PARTNERS OF HUDSON COUNTY PA,NJ,BAYONNE,41553
THE WELLNESS INSTITUTE,NJ,BAYONNE,13287
"THOMAS D'AMATO,MD",NJ,BAYONNE,6862
THOMAS SIMPSON,NJ,BAYONNE,5877
THOMAS SUCZEWSKI,NJ,BAYONNE,11577
"TRICOUNTY FOOT AND ANKLE CENTER, LLC",NJ,BAYONNE,31394
ULTRA CARE PHARMACY LLC,NJ,BAYONNE,24205
UNITED CEREBRAL PALSY OF HUDSON COUNTY,NJ,BAYONNE,71592
"URQUHART ORTHOPEDIC ASSOCIATES, PA",NJ,BAYONNE,9316
"WHITE AND HEALTHY SMILE CENTER, LLC",NJ,BAYONNE,5759
WIGNARAJAN MEDICAL ASSOCIATES LLC,NJ,BAYONNE,10067
ZBIGNIEW MOSZCZYNSKI,NJ,BAYONNE,18772
OCEAN MENTAL HEALTH SERVICES INC.,NJ,BAYVILL,329674
ADDIEGO FAMILY DENTAL LLC,NJ,BAYVILLE,99786
ALTIERI CHIROPRACTIC CENTER LLC,NJ,BAYVILLE,2353
ASHOK K. SINHA MD PA,NJ,BAYVILLE,17145
BAYVILLE HEALTHCARE LLC DBA CRYSTAL LAKE,NJ,BAYVILLE,1326509
DELIA LIVRES,NJ,BAYVILLE,377
DUNN DENTAL PC,NJ,BAYVILLE,149819
ERIK WESTON,NJ,BAYVILLE,2734
JERSEY SHORE FOOT AND LEG CENTER P C,NJ,BAYVILLE,6918
JESSY PATEL 2 LLC,NJ,BAYVILLE,34748
MARK LYNCH,NJ,BAYVILLE,1150
MICHAEL G KACHMAR,NJ,BAYVILLE,417
PHYSIATRY MANAGEMENT SERVICES,NJ,BAYVILLE,6934
QUALITY MEDICAL TRANSPORT INC.,NJ,BAYVILLE,215956
RIVERFRONT HEALTHCARE ASSOCIATES INC,NJ,BAYVILLE,1255099
SCOTT ROYSON,NJ,BAYVILLE,44
SHOPRITE PHARMACY 663.,NJ,BAYVILLE,2461
SHORELINE CHIROPRACTIC LLC,NJ,BAYVILLE,25282
TOWNSHIP OF BERKELEY,NJ,BAYVILLE,35248
KELLY KIDZ INC,NJ,BEACH HAVEN,57
PETER MASCHAL,NJ,BEACH HAVEN,1468
"BEACHWOOD DENTAL ARTS, LLC",NJ,BEACHWOOD,34999
BEACHWOOD EMERGENCY MEDICAL SERVICES INC,NJ,BEACHWOOD,4975
"DANIEL SERPICO, LCSW",NJ,BEACHWOOD,4338
ELAINE HUGHES,NJ,BEACHWOOD,160
ESSINGTON FAMILY CHIROPRACTIC LLC,NJ,BEACHWOOD,2002
"POLLACK HEALTH AND WELLNESS, INC",NJ,BEACHWOOD,4605
ALEXANDER H. ANASTASIOU DMD PC,NJ,BEDMINSTER,9589
