Provider Name,State,City,Payment
"ROMANELLI DENTAL OFFICES, PC",IL,ALGONQUIN,7140
SALUD PEDIATRICS SC,IL,ALGONQUIN,25719
SHERI BLAND SOLUTIONS LTD,IL,ALGONQUIN,1643
"SLOTH PEDIATRIC THERAPY, PC",IL,ALGONQUIN,35200
SOUND MIND SOUND BODY HEALTH SERVICES INC,IL,ALGONQUIN,3009
STEVEN LINDAHL,IL,ALGONQUIN,2804
"THOMAS G SALVI, MD, LLC",IL,ALGONQUIN,15073
ALHAMBRA CARE CENTER INC,IL,ALHAMBRA,431697
HITZ MEMORIAL HOME,IL,ALHAMBRA,433968
GLENDA FOY,IL,ALPHA,1153
ILLINI CLINIC PHARMACY INC,IL,ALPHA,6177
"DIMITRIOS KOTSOPULOS, DPM, PC",IL,ALSIP,21321
DOUBEK MEDICAL SUPPLY INC.,IL,ALSIP,75388
GARDEN HOMES FIRE PROTECTION DISTRICT,IL,ALSIP,399
JUREK AND JUREK FAMILY PRACTICE LTD,IL,ALSIP,1676
MX DENTAL ASSOCIATES PC,IL,ALSIP,11355
OAK LAWN CHIROPRACTIC HEALTH CENTER S.C.,IL,ALSIP,154
PSG SERVICES LLC,IL,ALSIP,263182
ROCHELLE JOHNSON,IL,ALSIP,887
"SERTOMA CENTRE, INC.",IL,ALSIP,206140
"STACY A PHELPS, LTD",IL,ALSIP,11997
VILLAGE OF ALSIP,IL,ALSIP,16499
ALTAMONT PHARMACY INC,IL,ALTAMONT,578
BAILEY FAMILY CHIROPRACTIC PC,IL,ALTAMONT,2611
"CHRISTOPHER SEHY,D.M.D.",IL,ALTAMONT,21344
LUTHERAN CARE CENTER CORPORATION,IL,ALTAMONT,643287
JULIE L DRAPER,IL,ALTO PASS,1488
ALTON GRIFFIN EMERGENCY GROUP PC,IL,ALTON,47105
ALTON MEMORIAL HOSPITAL,IL,ALTON,8948473
ALTON MEMORIAL PHYSICIAN BILLING SERVICES LLC,IL,ALTON,62651
ALTON NH LLC,IL,ALTON,1244253
"ALTON PODIATRY CLINIC, P.C.",IL,ALTON,28844
ALTON REHABILITATION AND NURSING CENTER LLC,IL,ALTON,886423
BEMIS FAMILY CHIROPRACTIC LLC,IL,ALTON,4778
BEMIS TUPMAN CHIROPRACTIC,IL,ALTON,494
BIO MEDICAL APPLICATIONS OF ILLINOIS INC,IL,ALTON,621039
CHAPEL AND KELLER DENTISTRY PARTNERSHIP,IL,ALTON,37410
CITY OF ALTON ILL,IL,ALTON,29083
"CJW ENTERPRISES, INC.",IL,ALTON,6873
DAVID BEMIS,IL,ALTON,1292
DR FRANK C BEMIS & ASSOCIATES CHIROPRACTORS SC,IL,ALTON,6511
DR. KIMBERLY D. HAUG PC,IL,ALTON,27723
E J ARAGONA MD LTD,IL,ALTON,3357
ERIC SPEH,IL,ALTON,1263
GASTROENTEROLOGY MEDICAL CONSULTANTS PC,IL,ALTON,61
GATEWAY NEPHROLOGY CORP,IL,ALTON,21447
GERALD H BEMIS,IL,ALTON,4197
GRANITE CITY CLINIC CORP,IL,ALTON,100029
HEITZ OPTICAL INC,IL,ALTON,2234
INDERJIT SINGH MD FACP LLC,IL,ALTON,75907
INTENSIVO LLC,IL,ALTON,18436
"KENNETH GERDES , LLC",IL,ALTON,9973
LEVI KIRKLAND,IL,ALTON,827
MARY FRITZ-PARKER,IL,ALTON,248
"MARY M VAUGHN,PT",IL,ALTON,8496
"MED RESOURCES, INC.",IL,ALTON,86846
"MOODY HANAHAN DENTISTRY, LLC",IL,ALTON,228561
NORTHWEST INFECTIOUS DISEASE SERVICES LLC,IL,ALTON,61722
ORTHOPEDIC & SPORTS MEDICINE CLINIC PC,IL,ALTON,57448
PEC ALTON LLC,IL,ALTON,17234
"PEDIATRIC HEALTHCARE UNLIMITED, S.C.",IL,ALTON,72951
RESIDENTIAL OPTIONS INC,IL,ALTON,146899
ROBERTA'S LOVELY LADIES BOUTIQUE,IL,ALTON,1269
ROY D BOWER DMD LLC,IL,ALTON,36099
SCHWEGEL PHYSICAL THERAPY PC,IL,ALTON,88777
"SCOTT WOLTER, D.M.D., P.C.",IL,ALTON,9842
"SENIOR SERVICES PLUS, INC",IL,ALTON,25016
"SHIELDS FAMILY PHARMACY, LLC",IL,ALTON,84
SOUTHEASTERN EMERGENCY PHYSICIANS OF MEMPHIS LLC,IL,ALTON,541887
SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILL,IL,ALTON,500077
ST. LOUIS KIDNEY CARE LLC,IL,ALTON,47375
WILDERMAN CHIROPRACTIC CENTER INC,IL,ALTON,5911
BISMARCK COMMUNITY FIRE PROTECTION DISTRICT,IL,ALVIN,1536
AMBOY FIRE PROTECTION DISTRICT,IL,AMBOY,3516
"JOEL HOCHSTATTER DMD & BRANDON KLEIN DDS, LLC",IL,AMBOY,32129
LAURINE PITZER HANSON,IL,AMBOY,670
SIMPLE R/X SOLUTIONS INC,IL,AMBOY,9306
COUNTRYWIDE SMILES PC,IL,ANAWAN,20529
ANDALUSIA VOLUNTEER AMBULANCE,IL,ANDALUSIA,2639
AARON HEPP,IL,ANNA,4463
ANNA CC SCH DIST 37,IL,ANNA,1312
ANNA CLINIC CORP,IL,ANNA,7645
ANNA JONESBORO COMM HS DIST 81,IL,ANNA,1276
ANNA REHABILITATION AND NURSING CENTER LLC,IL,ANNA,632490
"CHAMNESS CARE, INC",IL,ANNA,85156
"COMMUNITY INTEGRATED LIVING, INC.",IL,ANNA,45614
FELLOWSHIP HOUSE,IL,ANNA,37241
ILLINOIS VETERANS HOME AT ANNA,IL,ANNA,113
JOHN CERNY,IL,ANNA,25674
"JR CENTRE, INC.",IL,ANNA,51825
MORELAND EYECARE LLC,IL,ANNA,2741
OZBOURN CHIROPRACTIC CLINIC,IL,ANNA,2730
"PERSONAL MEDICAL EQUIPMENT AND SERVICES, INC",IL,ANNA,12576
ROGER HIGH,IL,ANNA,1686
RURAL HEALTH INC.,IL,ANNA,1169482
SOUTHERN SEVEN HEALTH DEPT,IL,ANNA,1792
SWAFFORD PEDIATRICS,IL,ANNA,6064
UNION COUNTY COUNSELING SERVICES INC,IL,ANNA,11524
UNION COUNTY PHARMACY INC,IL,ANNA,59329
ANNAWAN-ALBA FIRE PROTECTION DISTRICT,IL,ANNAWAN,718
JEFFREY LATHROP,IL,ANNAWAN,1381
ALTERNATIVE SOLUTIONS CENTER FOR CHIROPRACTIC MEDICINE INC,IL,ANTIOCH,40
ANTIOCH EYE ASSOCIATES OD PC,IL,ANTIOCH,3813
ANTIOCH EYECARE LLC,IL,ANTIOCH,7752
ANTIOCH FAMILY CHIROPRACTIC INC,IL,ANTIOCH,4890
BRANDON WOOD DMD PC,IL,ANTIOCH,42164
"CHILDBIRTH THE WAY NATURE INTENDED, INC",IL,ANTIOCH,4130
DR SAVAGE PSYCHOLOGICAL SERVICES PC,IL,ANTIOCH,9329
FIRST FIRE PROTECTION DISTRICT OF ANTIOCH TOWNSHIP LAKE COUNTY IL,IL,ANTIOCH,20332
GARY J GUZIEC DPM LTD,IL,ANTIOCH,779
HERITAGE DENTAL P C,IL,ANTIOCH,45774
IN-HOME COUNSELING FOR SENIORS LLC,IL,ANTIOCH,1030
JAMES CROSS,IL,ANTIOCH,1109
KATIE SCHLICHTING,IL,ANTIOCH,274
KOZAK ORTHODONTICS PC,IL,ANTIOCH,33589
"LISA M. BERG, LCSW AND ASSOCIATES, LLC",IL,ANTIOCH,529
"ORCHARD MEDICAL CENTER, S.C.",IL,ANTIOCH,239523
"ROBERT T SVEN, DDS, LTD",IL,ANTIOCH,20331
SOLUTION CENTER PC,IL,ANTIOCH,2743
"CARRIAGE CROSSING SENIOR LIVING - ARCOLA, LLC",IL,ARCOLA,37628
ROBERT MIDDLETON,IL,ARCOLA,1171
STEPHEN & FRED SHRADER PTR,IL,ARCOLA,8633
"WHISPERING PINES HEALTH CENTER, INC.",IL,ARCOLA,5721
1ST FAMILY DENTAL OF ARLINGTON HEIGHTS PC,IL,ARLINGTON HEIGHTS,36283
"A & K CHILD GUIDANCE CENTER, INC.",IL,ARLINGTON HEIGHTS,891
"A.KLETSEL DENTAL ASSOCIATES,LTD.",IL,ARLINGTON HEIGHTS,166901
"ABDALLAH KARAM, M.D., S.C.",IL,ARLINGTON HEIGHTS,11460
"ABSOLUTE MEDICAL AND DIAGNOSTIC CENTER, SC",IL,ARLINGTON HEIGHTS,79934
ACTIVE CARE CENTER SC,IL,ARLINGTON HEIGHTS,6672
ACTIVE CARE CHIROPRACTIC & REHABILITATION LTD,IL,ARLINGTON HEIGHTS,209
"ADVANCED FAMILY HOME HEALTH 1, INC",IL,ARLINGTON HEIGHTS,71469
ADVANCED PAIN & SPINE MANAGEMENT SC,IL,ARLINGTON HEIGHTS,7287
"ADVANCED PERIODONTICS, ANESTHESIA AND DENTAL IMPLANTS PC",IL,ARLINGTON HEIGHTS,57568
"ADVANTAGE HEALTH CARE, LTD",IL,ARLINGTON HEIGHTS,16615
AKI AND KROCZEK SURGICAL ASSOCIATES LTD,IL,ARLINGTON HEIGHTS,8051
ALEXIAN BROTHERS CENTER FOR MENTAL HEALTH,IL,ARLINGTON HEIGHTS,94833
ALL ABOUT SMILES P.C.,IL,ARLINGTON HEIGHTS,36502
"AMERICAN HEALTH CENTER, LTD",IL,ARLINGTON HEIGHTS,55360
AMY J WILDER LCSW INC,IL,ARLINGTON HEIGHTS,1291
ANDREW F. PETLAK D.D.S.LTD.,IL,ARLINGTON HEIGHTS,6296
ANNE KATOR,IL,ARLINGTON HEIGHTS,2238
ARLINGTON CHIROPRACTIC CLINIC PC,IL,ARLINGTON HEIGHTS,11327
ARLINGTON EYE PHYSICIANS LLC,IL,ARLINGTON HEIGHTS,301236
ARLINGTON FAMILY CHIROPRACTIC LTD.,IL,ARLINGTON HEIGHTS,20903
ARLINGTON GROVE DENTAL ASSOCIATES,IL,ARLINGTON HEIGHTS,33175
ARLINGTON HEIGHTS CHIROPRACTIC CENTER SC,IL,ARLINGTON HEIGHTS,655
"ARLINGTON HEIGHTS INTERNAL MEDICINE, M.D. SC",IL,ARLINGTON HEIGHTS,124849
ARLINGTON RIDGE PATHOLOGY SC,IL,ARLINGTON HEIGHTS,134128
"ARLINGTON SMITH FAMILY DENTISTRY, LTD",IL,ARLINGTON HEIGHTS,17441
ASSOCIATED SURGICAL CENTER LLC,IL,ARLINGTON HEIGHTS,318827
AUTHENTIC SELF PSYCHOLOGICAL SERVICES INC,IL,ARLINGTON HEIGHTS,1752
BARRINGTON INTERNAL MEDICINE PC,IL,ARLINGTON HEIGHTS,18954
"BAY GROUP HEALTH CARE , LLC",IL,ARLINGTON HEIGHTS,39804
BEATA BRZEZINSKA,IL,ARLINGTON HEIGHTS,9037
"BECKER FAMILY DENTAL, PC",IL,ARLINGTON HEIGHTS,14413
"BG HOME HEALTH PROVIDERS, LLC",IL,ARLINGTON HEIGHTS,308451
BRODSKY DERMATOLOGY LLC,IL,ARLINGTON HEIGHTS,147648
BRYAN ESLINGER,IL,ARLINGTON HEIGHTS,18059
BRYCE LARSON,IL,ARLINGTON HEIGHTS,3446
BUFFALO GROVE CHIROPRACTIC PC,IL,ARLINGTON HEIGHTS,975
BUFFALO GROVE ORAL & MAXILLOFACIAL SURGERY PC,IL,ARLINGTON HEIGHTS,43037
"BYER CLINIC OF CHIROPRACTIC, LTD",IL,ARLINGTON HEIGHTS,1244
"C DEAN KATSAMAKIS, DO, FACC, SC",IL,ARLINGTON HEIGHTS,56131
CARE CONSULTANTS OF AMERICA LLC,IL,ARLINGTON HEIGHTS,24952
CAROLINE REITENBACH,IL,ARLINGTON HEIGHTS,480
CENTER FOR FAMILY AND GERIATRIC MEDICINE SC,IL,ARLINGTON HEIGHTS,12295
"CENTER FOR FAMILY HEALTH CARE, S.C.",IL,ARLINGTON HEIGHTS,7221
"CENTER OF ILLINOIS HOME HEALTHCARE, INC.",IL,ARLINGTON HEIGHTS,159333
CENTRAL EYE CARE LTD,IL,ARLINGTON HEIGHTS,50771
CHICAGO SURGICAL CLINIC LTD,IL,ARLINGTON HEIGHTS,195796
CHONG HO AHN MDSC,IL,ARLINGTON HEIGHTS,26448
CLEARBROOK,IL,ARLINGTON HEIGHTS,896462
"COMPASSIONATE NEUROPSYCHOLOGY, LLC",IL,ARLINGTON HEIGHTS,5335
COMPREHENSIVE PEDIATRIC CARE LTD,IL,ARLINGTON HEIGHTS,91758
CORLAN HOME HEALTH INC,IL,ARLINGTON HEIGHTS,32564
CROSSWINDS CENTER FOR PERSONAL AND PROFESSIONAL DEVELOPMENT LLC,IL,ARLINGTON HEIGHTS,1715
"CYRIL DENTAL CARE, PC",IL,ARLINGTON HEIGHTS,38814
DANIEL A CZAPEK DMD AND ASSOCIATES LTD,IL,ARLINGTON HEIGHTS,13718
DAVENPORT CHIROPRACTIC WELLNESS CENTER PC,IL,ARLINGTON HEIGHTS,718
"DAVID FEERST, MDSC",IL,ARLINGTON HEIGHTS,8707
DAVIS LANGEFELD LLC,IL,ARLINGTON HEIGHTS,81946
"DEBBIE GROSS, LCSW, LTD.",IL,ARLINGTON HEIGHTS,3199
DEBRA DUBIN,IL,ARLINGTON HEIGHTS,862
"DENISE A. FIDUCIA, PHD., & ASSOCIATES, LLC",IL,ARLINGTON HEIGHTS,6845
"DENTAL ASSOCIATES OF ARLINGTON HEIGHTS, LTD",IL,ARLINGTON HEIGHTS,22858
DENTAL CLINIQUE PC,IL,ARLINGTON HEIGHTS,7281
DIABRX INC,IL,ARLINGTON HEIGHTS,26438
DIANNE GRANDE,IL,ARLINGTON HEIGHTS,777
DIRKSEN CENTER FOR NEUROPSYCHOLOGY,IL,ARLINGTON HEIGHTS,11120
DOC V'S CHIROPRACTIC LLC,IL,ARLINGTON HEIGHTS,14457
DONG JUNG,IL,ARLINGTON HEIGHTS,1204
DR GARY P BALAS DDS LTD,IL,ARLINGTON HEIGHTS,21010
"DR PALERMO AND ASSOCIATES, LTD",IL,ARLINGTON HEIGHTS,100883
DR POLES DENTAL GROUP INC,IL,ARLINGTON HEIGHTS,16214
DR WILLIAM B BRAND SC,IL,ARLINGTON HEIGHTS,953
"DR. AUREL E GOGLIN, JR",IL,ARLINGTON HEIGHTS,1195
"DR. NEIL W. MARGOLIS, O.D.,P.C.",IL,ARLINGTON HEIGHTS,95557
"DRS. JURCIK AND HANTOS S,C.",IL,ARLINGTON HEIGHTS,14578
DRS. KANE MISAWA AND NGUYEN LLC,IL,ARLINGTON HEIGHTS,29080
ELIZABETH CLARK,IL,ARLINGTON HEIGHTS,1438
ELIZABETH THOMPSON,IL,ARLINGTON HEIGHTS,786
ELK GROVE RURAL FIRE PROTECTION DISTRICT,IL,ARLINGTON HEIGHTS,2887
ELO DENTAL PC,IL,ARLINGTON HEIGHTS,10922
ENVISION MOBILE IMAGING LLC,IL,ARLINGTON HEIGHTS,2681
"ESSENTIAL COUNSELING SERVICES, LTD.",IL,ARLINGTON HEIGHTS,2058
FAMILY MEDICAL SUPPLIES,IL,ARLINGTON HEIGHTS,1736
FAMILY RESILIENCE GROUP LLC,IL,ARLINGTON HEIGHTS,677
FIRSTSENIORCARE DBA ASPEN BEHAVIORAL CARE,IL,ARLINGTON HEIGHTS,53840
"FRED J. HALLORAN M.D., S.C",IL,ARLINGTON HEIGHTS,21554
GAIL BRYANT MDSC,IL,ARLINGTON HEIGHTS,12516
GYNECOLOGICAL & OBSTETRIC ASSOCS SC,IL,ARLINGTON HEIGHTS,68166
HAND SURGERY ASSOCIATES SC,IL,ARLINGTON HEIGHTS,198609
"HARVEY ANESTHESIOLOGISTS, SC",IL,ARLINGTON HEIGHTS,168788
HARVEY M WOLF PSYD CSC PC,IL,ARLINGTON HEIGHTS,7993
HAWKEYE CHIROPRACTIC CLINIC INC.,IL,ARLINGTON HEIGHTS,1380
HAYASHI INTEGRATIVE HEALTH CENTER SC,IL,ARLINGTON HEIGHTS,98
HEALTHFIRST CHIROPRACTIC PC,IL,ARLINGTON HEIGHTS,5465
HOME HEALTH CONNECT INC.,IL,ARLINGTON HEIGHTS,49578
"HOME VISITING PHYSICIANS, LLC",IL,ARLINGTON HEIGHTS,38406
IDEAL FAMILY HEALTH CENTER,IL,ARLINGTON HEIGHTS,15815
IMMANUEL PHYSICAL REHABILITATION INSTITUTE PC,IL,ARLINGTON HEIGHTS,8345
INNOVATIVE PAIN SPECIALISTS LLC,IL,ARLINGTON HEIGHTS,43654
IWONA KONCZAK PSY D CORP,IL,ARLINGTON HEIGHTS,13
"J. SHOSHANA AND ASSOCIATES, LLC",IL,ARLINGTON HEIGHTS,2064
"JACOB L. MOSKOVIC, M.D. S.C.",IL,ARLINGTON HEIGHTS,2895
JANUARIO P ESTRADA MD SC,IL,ARLINGTON HEIGHTS,20284
"JAROSZ & VALENTE ORTHODONTICS, PC",IL,ARLINGTON HEIGHTS,26091
JEFFREY FLEIG,IL,ARLINGTON HEIGHTS,201
JEONG RYU,IL,ARLINGTON HEIGHTS,5181
"JMK BEHAVIOR SERVICES, INC",IL,ARLINGTON HEIGHTS,13764
"JOHN J. DZAKOVICH, D,.D.S., LTD",IL,ARLINGTON HEIGHTS,79331
"JOHN K. PONTIKES, DMD, LLC",IL,ARLINGTON HEIGHTS,58109
JOHN LYNCH,IL,ARLINGTON HEIGHTS,1632
"JOHN S. FOX DDS, LTD",IL,ARLINGTON HEIGHTS,17961
JUERGENS CHIROPRACTIC PC,IL,ARLINGTON HEIGHTS,5775
K J KOHAN DDS LTD,IL,ARLINGTON HEIGHTS,10432
KATHY PAWLUSIEWICZ DDS PC DBA PROSPECT DENTAL,IL,ARLINGTON HEIGHTS,19877
"KELLEY FRANK DPM, PC",IL,ARLINGTON HEIGHTS,3973
"KENNETH B. KAPLIN, D.D.S., PC",IL,ARLINGTON HEIGHTS,249913
"KENT K. MORIKADO, D.D.S, P.C.",IL,ARLINGTON HEIGHTS,72951
"KENT SHINOZAKI DDS, PC",IL,ARLINGTON HEIGHTS,98159
KONDILES CHICAGOLAND FOOT CARE CENTER P C,IL,ARLINGTON HEIGHTS,24181
LAURA JANSONS,IL,ARLINGTON HEIGHTS,203
LAWRENCE D WOLIN MD SC,IL,ARLINGTON HEIGHTS,65163
"LAWRENCE MARTIN, M.D., S.C.",IL,ARLINGTON HEIGHTS,8745
LEGACY MEDICAL CARE INC,IL,ARLINGTON HEIGHTS,355931
"LUTHERAN HOME FOR THE AGED, INC.",IL,ARLINGTON HEIGHTS,2847871
"LUZ A. FELDMANN, M.D., LTD",IL,ARLINGTON HEIGHTS,27329
LYNDA BEHRENDT,IL,ARLINGTON HEIGHTS,1279
MARCY PRITZEN,IL,ARLINGTON HEIGHTS,377
MARIA J FOURNIER DDS MS LTD,IL,ARLINGTON HEIGHTS,14438
MARK D FORRESTAL MD SC,IL,ARLINGTON HEIGHTS,9764
MARK RYERSON,IL,ARLINGTON HEIGHTS,19342
MARY OLSZEWSKI AND ASSOCIATES P C,IL,ARLINGTON HEIGHTS,30055
MARYANN KORBLY SHEPARD,IL,ARLINGTON HEIGHTS,502
MATTHEW JOHNSON,IL,ARLINGTON HEIGHTS,3467
MCNELIS FAMILY EYECARE LTD,IL,ARLINGTON HEIGHTS,1403
ME MRI INC,IL,ARLINGTON HEIGHTS,14256
MEDICAL PEDIATRICS LTD.,IL,ARLINGTON HEIGHTS,8752
MELISSA J COSGROVE,IL,ARLINGTON HEIGHTS,299
METRO FAMILY PRACTICE SC,IL,ARLINGTON HEIGHTS,20844
MICHAEL BAGBY,IL,ARLINGTON HEIGHTS,109
"MIDWEST CHIROPRACTIC CLINIC, P.C.",IL,ARLINGTON HEIGHTS,10610
"MIDWEST PHARMACY ASSOCIATES, LLC",IL,ARLINGTON HEIGHTS,1560
MIDWEST X-RAY INC,IL,ARLINGTON HEIGHTS,101231
MITCHELL GOODMAN,IL,ARLINGTON HEIGHTS,19
ML BILLING COMPANY,IL,ARLINGTON HEIGHTS,757
MORRIS SHAFRAN,IL,ARLINGTON HEIGHTS,2713
MOUNT PROSPECT DENTAL EXCELLENCE LTD,IL,ARLINGTON HEIGHTS,45563
NAKFOOR ORTHODONTICS PC,IL,ARLINGTON HEIGHTS,26006
NEMCEK CHIROPRACTIC CENTER PC.,IL,ARLINGTON HEIGHTS,134
NEUROPSYCHOLOGICAL SERVICES PC,IL,ARLINGTON HEIGHTS,16804
NEW FAMILY DENTAL LLC,IL,ARLINGTON HEIGHTS,36900
"NICHOLSDENTISTRY,LTD",IL,ARLINGTON HEIGHTS,100381
"NIHON MEDICAL CLINIC, S.C.",IL,ARLINGTON HEIGHTS,57770
NINA SULTANIAN,IL,ARLINGTON HEIGHTS,3337
"NORTH ARLINGTON PEDIATRICS, SC",IL,ARLINGTON HEIGHTS,116813
NORTHWEST BEHAVIORAL HEALTH SERVICES PC,IL,ARLINGTON HEIGHTS,7666
NORTHWEST COMMUNITY DAY SURGERY CENTER II LLC,IL,ARLINGTON HEIGHTS,938019
NORTHWEST COMMUNITY FOOT AND ANKLE CENTER LLC,IL,ARLINGTON HEIGHTS,259387
"NORTHWEST COMMUNITY HEALTH SERVICES, INC.",IL,ARLINGTON HEIGHTS,8383806
NORTHWEST COMMUNITY HOSPITAL,IL,ARLINGTON HEIGHTS,43762554
"NORTHWEST DENTAL GROUP, LLC",IL,ARLINGTON HEIGHTS,21663
NORTHWEST ENDO CENTER LLC,IL,ARLINGTON HEIGHTS,691549
"NORTHWEST EYE PHYSICIANS, LTD.",IL,ARLINGTON HEIGHTS,121179
NORTHWEST HOME CARE INC,IL,ARLINGTON HEIGHTS,116751
NORTHWEST NEUROSURGERY INSTITUTE,IL,ARLINGTON HEIGHTS,87071
NORTHWEST ORAL & MAXILLOFACIAL SURGERY INC,IL,ARLINGTON HEIGHTS,2056
