Provider Name,State,City,Payment
HEALTH FIRST CHIROPRACTIC CLINIC PC,IA,ANKENY,8292
HINTZ FAMILY DENTISTRY PC,IA,ANKENY,67275
"IOWA CHIROPRACTIC CLINIC, P.C.",IA,ANKENY,20867
"IOWA ENDODONTICS, P.C.",IA,ANKENY,20640
KATHLEEN DOOHEN,IA,ANKENY,3663
KNJ OPTOMETRY PLC,IA,ANKENY,9184
LABOUNTY FAMILY CHIROPRACTIC INC,IA,ANKENY,191
LIFEWORKS INC,IA,ANKENY,380
LISA BROOKS,IA,ANKENY,477
LISA WALTON COUNSELING,IA,ANKENY,1769
LTR LLC,IA,ANKENY,8602
MARK DILL OD PLC,IA,ANKENY,318
MOSS FAMILY CHIROPRACTIC PC,IA,ANKENY,620
NATURAL HEALTH CHIROPRACTIC AND ACUPUNCTURE LLC,IA,ANKENY,7367
NEW HORIZONS ADULT DAY CENTER,IA,ANKENY,29429
NOVA INTEGRATED HEALTH PC,IA,ANKENY,14553
ON WITH LIFE INC,IA,ANKENY,1138613
"OPTIMAL HEALTH CHIROPRACTIC CENTER, INC.",IA,ANKENY,8
OTTO KRUEGER,IA,ANKENY,3881
PELOTON DENTAL SERVICES,IA,ANKENY,49839
PET CO LLC,IA,ANKENY,37107
PIETIG FAMILY EYECARE PLLC,IA,ANKENY,88130
PRESBYTERIAN HOMES MILL POND INC,IA,ANKENY,733342
"PURFOODS, LLC DBA MOM'S MEALS",IA,ANKENY,658175
"RENZE CHIROPRACTIC CLINIC, P.C.",IA,ANKENY,7748
REVIVE CLINIC AND SPA,IA,ANKENY,4751
RUSSELL R GIST OD PC,IA,ANKENY,652
SAYLORVILLE CHIROPRACTIC PC,IA,ANKENY,9783
SIMMS FAMILY CHIROPRACTIC LLC,IA,ANKENY,79
"SMITH & CHRISTENSEN, LLP",IA,ANKENY,23641
SUMMIT FAMILY DENTAL PC,IA,ANKENY,22734
SUSAN ELIZABETH PRICE SAYLOR LLC,IA,ANKENY,10001
VIRTUE OCCUPATIONAL THERAPY LLC,IA,ANKENY,95
WELLNESS AND HEALING THERAPY LLC,IA,ANKENY,131
WOMENS COUNSELING CENTER INC,IA,ANKENY,444
ANTHON COMMUNITY AMBULANCE SERVICE INCORPORATED,IA,ANTHON,856
MILLS PHARMACY PC,IA,ANTHON,67
ANDREW ASCHERL,IA,APLINGTON,2344
TOWN OF APLINGTON,IA,APLINGTON,2727
CITY OF ARLINGTON,IA,ARLINGTON,200
ARMSTRONG BENEFITED FIRE DISTRICT,IA,ARMSTRONG,217
"HEALTHSOURCE OF ARMSTRONG, PC",IA,ARMSTRONG,2274
OLESON CHIROPRACTIC INC,IA,ARMSTRONG,4933
"PAUL CHIROPRACTIC, LLC",IA,ARMSTRONG,380
ASBURY COMMUNITY FIRE DEPARTMENT,IA,ASBURY,6662
HAWKEYE CARE CENTER OF DUBUQUE LLC,IA,ASBURY,835854
STACKIS CHIROPRACTIC INC.,IA,ASBURY,2882
"AHP-MHR HOME CARE, LLP",IA,ATLANTIC,342737
BODY BASICS CHIROPRACTIC PC,IA,ATLANTIC,15106
CASS COUNTY MEMORIAL HOSPITAL,IA,ATLANTIC,5965640
DR. ROBERT H  SHARP PC DBA FAMILY VISION CENTER,IA,ATLANTIC,65152
"HOME SWEET HOME CARE, INC.",IA,ATLANTIC,170177
KITE FAMILY CHIROPRACTIC PLC,IA,ATLANTIC,3840
"MIDWEST HEALTH CENTER, PC",IA,ATLANTIC,6844
NISHNA VALLEY DENTAL,IA,ATLANTIC,154487
"PARTNERSHIP FOR PROGRESS, INC.",IA,ATLANTIC,84920
REX PHARMACY INC,IA,ATLANTIC,3683
SCHROEDER FAMILY DENTAL,IA,ATLANTIC,117690
SOUTHWEST IOWA MENTAL HEALTH CENTER,IA,ATLANTIC,22499
THING,IA,ATLANTIC,1541
"ZION RECOVERY SERVICES, INC.",IA,ATLANTIC,39421
ZMB DENTAL LLC,IA,ATLANTIC,21280
AUDUBON COUNTY MEMORIAL HOSPITAL,IA,AUDUBON,1518752
"AUDUBON DENTAL CENTER, LLC",IA,AUDUBON,18812
AUDUBON FIRE AND RESCUE ASSOCIATION INCORPORATED,IA,AUDUBON,1371
CITY OF AUDUBON,IA,AUDUBON,2301
COUNTY OF AUDUBON,IA,AUDUBON,7004
DOUGLAS M OLSEN,IA,AUDUBON,9259
FRIENDSHIP HOME ASSOCIATION,IA,AUDUBON,828080
ACCURA HEALTHCARE OF AURELIA LLC,IA,AURELIA,439845
TIMOTHY DESTIGTER,IA,AURELIA,14140
AVOCA VOLUNTEER FIRE DEPT,IA,AVOCA,1171
"HEALTHY HOMES FAMILY SERVICES, INC",IA,AVOCA,1011
PREMIER PODIATRY,IA,BAGLEY,32047
ACCURA HEALTHCARE OF BANCROFT,IA,BANCROFT,261016
CITY OF BANCROFT,IA,BANCROFT,853
MERLE TIGGES,IA,BANCROFT,3308
BATTLE CREEK COMMUNITY AMBULANCE,IA,BATTLE CREEK,5521
BAXTER RURAL FIRE AND RESCUE DEPT,IA,BAXTER,457
"CENTRAL IOWA CHIROPRACTIC, LLC",IA,BAXTER,114
BEDFORD DRUG,IA,BEDFORD,1024
"BODY SOLUTIONS CHIROPRACTIC CENTER, INC",IA,BEDFORD,2878
BELLE PLAINE AREA AMBULANCE SERVICE INC,IA,BELLE PLAINE,6157
BELLE PLAINE CHIROPRACTIC LLC,IA,BELLE PLAINE,1060
BELLEVUE PHARMACY INC,IA,BELLEVUE,54100
KENNETH WALSH,IA,BELLEVUE,2525
RIVERVIEW CHIROPRACTIC INC,IA,BELLEVUE,1670
RIVERVIEW DEVELOPMENT CORPORATION,IA,BELLEVUE,574979
"SCOTT T. ANDERSON D.D.S., PC",IA,BELLEVUE,45520
TOWN OF BELLEVUE,IA,BELLEVUE,6087
"VISION HEALTH CENTER, P.C.",IA,BELLEVUE,35225
ARNOLD FAMILY CHIROPRACTIC,IA,BELMOND,3052
BELMOND COMMUNITY HOSPITAL,IA,BELMOND,4341708
BLOEMKE PHARMACY,IA,BELMOND,2044
DRS. SNIVELY AND GILDNER P.C.,IA,BELMOND,17147
PERRY PARKS,IA,BELMOND,1776
BENNETT VOLUNTEER AMBULANCE SERVICE,IA,BENNETT,1474
ERIN NORBY,IA,BENNETT,944
BERNARD RESCUE UNIT INC,IA,BERNARD,536
A BETTER LIFE CHIROPRACTIC AND WELLNESS PLLC,IA,BETTENDORF,943
AAA COURT FAMILY DENTAL,IA,BETTENDORF,241246
ABUNDANT HEALTH CHIROPRACTIC PLC,IA,BETTENDORF,167
ABUNDANT HEALTH PHYSICAL MEDICINE,IA,BETTENDORF,11083
"AMICARE PHARMACY, INC",IA,BETTENDORF,86726
ANESTHESIA & ANALGESIA PC,IA,BETTENDORF,220779
ANGELA MARTIN,IA,BETTENDORF,22
"ARNDT CHIROPRACTIC CENTER, INCORPORATED",IA,BETTENDORF,29935
"BACK 2 ACTION PHYSICAL THERAPY, LLC",IA,BETTENDORF,22572
BERGTHOLD CHIROPRACTIC INC,IA,BETTENDORF,2135
BETTENDORF PEDIATRIC GROUP,IA,BETTENDORF,16219
BOARD OF TRUESTEES - GRAND CHARITY FUND GRAND LODGE OF IOWA,IA,BETTENDORF,896567
BROOKE AE LEE LLC,IA,BETTENDORF,603
BURNHAM & GAGLIARDO PLLC,IA,BETTENDORF,83684
CAMPION CHIROPRACTIC PC,IA,BETTENDORF,948
CARDIAC SURGERY ASSOCIATES SC,IA,BETTENDORF,341199
CARTERS COUNSELING SERVICES PLC,IA,BETTENDORF,13
CJ SAHA ANESTHESIA PLLC,IA,BETTENDORF,7941
CROSSWALK COUNSELING CENTER LLC,IA,BETTENDORF,756
"CROW VALLEY CHIROPRACTIC, P.C.",IA,BETTENDORF,5003
DAMIAN CAMPION,IA,BETTENDORF,348
DAVID CHAVEZ,IA,BETTENDORF,730
DONALD NORMOYLE MD SC,IA,BETTENDORF,3438
"DR. CHRIS S. BECKWITH, PC",IA,BETTENDORF,265
"DUANE VAN NIEUWENHUYZEN, DSS, PC",IA,BETTENDORF,30844
EASTERN IOWA DERMATOLOGY PLC,IA,BETTENDORF,333437
ELITE HEALTH SYSTEMS INC,IA,BETTENDORF,421
ENDOCRINE ASSOCIATES OF THE QUAD CITIES SC,IA,BETTENDORF,56835
ENHANCE YOUR HEALTH CHIROPRACTIC,IA,BETTENDORF,779
EYE SURGEONS ASSOCIATES PC,IA,BETTENDORF,747959
FAMILY COUNSELING & PSYCHOLOGY CENTER PC,IA,BETTENDORF,4290
FARIDA RAJPUT,IA,BETTENDORF,37520
"FOREVER ME, LLC",IA,BETTENDORF,8240
GARY PRIBBLE,IA,BETTENDORF,518
"GASTROENTEROLOGY ASSOCIATES, P.C.",IA,BETTENDORF,156578
"GENGASTRO, LLC",IA,BETTENDORF,173730
GENORTHO LLC,IA,BETTENDORF,295653
HAGEN CLINIC PLLC,IA,BETTENDORF,261
HAND IN HAND,IA,BETTENDORF,22079
IVAN KUKHAR MD SC,IA,BETTENDORF,3881
J H SHIELDS MD PC,IA,BETTENDORF,10076
JACLYN BUTTERBRODT,IA,BETTENDORF,2453
JAMES OWENS,IA,BETTENDORF,101
JAROSLAVA ODVARKO,IA,BETTENDORF,648
JEFFREY SENASU PLLC,IA,BETTENDORF,11871
JOEL PETERSON,IA,BETTENDORF,130353
JOHN C HENDRICKS MD SC,IA,BETTENDORF,7570
JOHN STADER,IA,BETTENDORF,394
JOSHUA T POGUE DMD PC,IA,BETTENDORF,25842
"KAMINSKI PAIN AND PERFORMANCE CARE,P.C.",IA,BETTENDORF,1790
KARIN S CAMPION LLC,IA,BETTENDORF,164
KENNETH R KRAYENHAGEN DC PC,IA,BETTENDORF,120
KIDNEY CARE QUAD CITIES LLC,IA,BETTENDORF,32772
LONNY WILKEN,IA,BETTENDORF,855
MACK ORTHODONTICS PLC,IA,BETTENDORF,45024
MARATIN MD LLC,IA,BETTENDORF,5602
MARK S LUCAS,IA,BETTENDORF,1209
MARY FRANCIS M NUGUID MD PC,IA,BETTENDORF,3631
MATTHEW MCCART,IA,BETTENDORF,502
MICHAEL JAMES RINGBLUM OD PC,IA,BETTENDORF,163
MIDWAY CHIROPRACTIC LLC,IA,BETTENDORF,2604
"NELSON CHIROPRACTIC SYSTEMS, PC",IA,BETTENDORF,20462
NEW CHOICES INCORPORATED,IA,BETTENDORF,777845
"NEW LIFE CHIROPRACTIC CLINIC, LLC",IA,BETTENDORF,45072
OBSTETRICS AND GYNECOLOGY SPECIALISTS PC,IA,BETTENDORF,19721
"ORA ORTHOPEDICS, P.C.",IA,BETTENDORF,1553297
"PAUL R BLACK, DDS, PC",IA,BETTENDORF,47235
"PLASTIC SURGERY ASSOCIATES, L.L.P.",IA,BETTENDORF,7323
"PLASTIC SURGERY CENTER, P.C.",IA,BETTENDORF,6621
"QC DENTAL DOCS, P.C.",IA,BETTENDORF,54306
QUAD CITIES CHIROPRACTIC CENTER,IA,BETTENDORF,4887
"QUAD CITIES COUNSELING, PLLC",IA,BETTENDORF,2068
"QUAD CITY PROSTHODONTIC SPECIALISTS, P.C.",IA,BETTENDORF,31652
RENEE D LASS,IA,BETTENDORF,421
"RHEUMATOLOGY ASSOCIATES, PC",IA,BETTENDORF,233351
ROBIN ANDERSON,IA,BETTENDORF,491
RS PICCHIOTTI INC,IA,BETTENDORF,25462
SHIPMAN CHIROPRACTIC PC,IA,BETTENDORF,4471
SHOEMAKER CHIROPRACTIC P.C.,IA,BETTENDORF,2000
SIERK ORTHODONTICS,IA,BETTENDORF,54833
SLAVENS FAMILY CHIROPRACTIC PC,IA,BETTENDORF,2131
TANGLED ROOTS WELLNESS GROVE LLC,IA,BETTENDORF,2624
TARIKERE LP KUMAR INCORPORATED,IA,BETTENDORF,5670
TL JST INC,IA,BETTENDORF,900
VASCULAR SURGERY ASSOCIATES,IA,BETTENDORF,21509
VICTOR J BARNEY MD PC,IA,BETTENDORF,10780
WADDINGHAM-URBAITIS AND ASSOCIATES PC,IA,BETTENDORF,1257
WILLIAM BURKE LTD,IA,BETTENDORF,280722
CITY OF BLAIRSTOWN,IA,BLAIRSTOWN,2777
TOWN OF BLAKESBURG,IA,BLAKESBURG,207
BLOOMFIELD ANESTHETISTS,IA,BLOOMFIELD,71527
DAVIS COUNTY HOSPITAL,IA,BLOOMFIELD,4237968
"DISTAFF PROFESSIONALS, LLC",IA,BLOOMFIELD,5257
FETCHO FAMILY CHIROPRACTIC LLC,IA,BLOOMFIELD,1735
JAMES STOGDILL,IA,BLOOMFIELD,65
RUPP PROHEALTH CHIROPRACTIC LLC,IA,BLOOMFIELD,313
SPEER FAMILY CHIROPRACTIC LLC,IA,BLOOMFIELD,97
THOMAS JUHL,IA,BLOOMFIELD,4058
"WELLS BROS. PHARMACY SERVICES, LLC",IA,BLOOMFIELD,35000
BALANCE & MOTION WELLNESS CLINIC LLC,IA,BLUE GRASS,620
MEDIC EMS,IA,BLUE GRASS,232483
MRB ENTERPRISES PC,IA,BLUE GRASS,18792
SIGNATURE CHIROPRACTIC LLC,IA,BLUE GRASS,1661
SUSAN DUNCAN,IA,BLUE GRASS,2078
AMANDA GERBER,IA,BONAPARTE,156
BONDURANT FAMILY CHIROPRACTIC PC,IA,BONDURANT,783
BONDURANT PHYSICAL THERAPY LLC,IA,BONDURANT,1746
"CHIROPRACTIC ASSOCIATES, LLC",IA,BONDURANT,1523
CITY OF BONDURANT,IA,BONDURANT,2020
BOONE COUNTY FAMILY MEDICINE TR,IA,BOONE,36312
BOONE COUNTY HOSPITAL,IA,BOONE,5422481
"BOONE FAMILY DENTISTRY, PLLC",IA,BOONE,27498
"BOONE VALLEY DENTAL, LLC",IA,BOONE,6127
BOONE VISION CENTER LLC,IA,BOONE,10408
CLINICAL PSYCHOLOGY PLC,IA,BOONE,2021
DALE THOMPSON,IA,BOONE,1687
EASTERN STAR MASONIC HOME,IA,BOONE,649367
"FRANK SUNSTROM, DDS & JON SUNSTROM DDS PC",IA,BOONE,22894
KHAN CHIROPRACTIC PLLC,IA,BOONE,13828
KINNE FAMILY PHARMACY INC,IA,BOONE,4821
MADRID FAMILY PRACTICE CLINIC,IA,BOONE,8974
RAPHAEL MONTAG,IA,BOONE,1038
RENEE MONTAG,IA,BOONE,274
SPRECHER FAMILY CHIROPRACTIC P.C.,IA,BOONE,1296
"WEISBROD CHIROPRACTIC, P.C.",IA,BOONE,11901
WESTHAVEN COMMUNITY,IA,BOONE,899449
CITY OF BOYDEN,IA,BOYDEN,510
CARROLL COUNTY COUNTY AUDITOR,IA,BREDA,33887
DONALD W FURMAN PC,IA,BRITT,30163
DOUGLAS SANDE,IA,BRITT,1448
DR. SANDRA J BEDNARZ,IA,BRITT,945
ELIZABETHS PHARMACY ON MAIN INC,IA,BRITT,267
HANCOCK COUNTY  HEALTH SYSTEM,IA,BRITT,2295056
VICTORY CHIROPRACTIC PLLC,IA,BRITT,509
WEST HANCOCK COUNTY AMBULANCE SERV INC,IA,BRITT,15659
CITY OF BRONSON,IA,BRONSON,348
"BRIAN J. HEINEMAN, D.O.",IA,BROOKLYN,23228
BROOKLYN CHIROPRACTIC CENTER PC,IA,BROOKLYN,408
BROOKLYN COMMUNITY ESTATE INC,IA,BROOKLYN,522878
JAMES PAULSON,IA,BROOKLYN,15018
TOWN OF BROOKLYN,IA,BROOKLYN,2651
DOCSIDE CHIROPRACTIC LLC,IA,BUFFALO,2300
BUFFALO CENTER VOLUNTEER AMBULANCE,IA,BUFFALO CENTER,4016
JEROME WIEDEMEIER,IA,BUFFALO CENTER,1046
NORTH IOWA PHYSICAL THERAPY,IA,BUFFALO CENTER,22393
TIMELY MISSION NURSING HOME,IA,BUFFALO CENTER,358979
"WINTER DENTAL,D.D.S.,P.C.",IA,BUFFALO CENTER,10518
ADVANCED HOME HEALTH CARE,IA,BURLINGTON,216330
ALCOHOL AND DRUG DEPENDENCY SERVICES,IA,BURLINGTON,18960
AMERICAN EYECARE PC,IA,BURLINGTON,90845
AMY CLEM DC OPTIMAL HEALTH SOLUTIONS INC,IA,BURLINGTON,858
BRADLEY A RANDOLPH,IA,BURLINGTON,32053
BRADLEY WEYERS,IA,BURLINGTON,4202
"BURLINGTON CARE CENTER, INC.",IA,BURLINGTON,134595
BURLINGTON FAMILY EYECARE PC,IA,BURLINGTON,3528
CITY OF BURLINGTON,IA,BURLINGTON,42217
"COPPES CHIROPRACTIC, PC",IA,BURLINGTON,15147
COUNTY OF DES MOINES,IA,BURLINGTON,19260
DANIEL GARRISON DMD PC,IA,BURLINGTON,208957
DAVID MCMANIS,IA,BURLINGTON,19876
DAVID SHERBONDY,IA,BURLINGTON,2186
DEBBIE MOSLEY NELSON,IA,BURLINGTON,2064
"FIRST MEDICAL EQUIPMENT, INC.",IA,BURLINGTON,15788
HERITAGE MEDICAL EQUIPMENT AND SUPPLIES INC,IA,BURLINGTON,57741
