Provider Name,State,City,Payment
"MINTON RX, INC",NC,AHOSKIE,792
"NORTHEASTERN ORTHOPEDICS, P.A.",NC,AHOSKIE,129256
POLISHED PEARLS COUNSELING AND COACHING SERVICES PLLC,NC,AHOSKIE,2905
PRO MED EQUIPMENT AND SUPPLY INC,NC,AHOSKIE,25029
REHOBOTH COUNSELING SERVICES/,NC,AHOSKIE,680
ROANOKE CHOWAN COMMUNITY HEALTH CENTER,NC,AHOSKIE,890597
ROANOKE CHOWAN REHAB INC,NC,AHOSKIE,4850
"UNITED HOME CARE, INC.",NC,AHOSKIE,82426
WILLEM LLC,NC,AHOSKIE,2574
MONTGOMERY COUNTY CHIROPRACTIC,NC,ALBEMARIE,1019
ALBEMARLE WOMENS CLINIC PA,NC,ALBEMARLE,2610
ALLIANCE HEALTH AND HOMECARE LLC,NC,ALBEMARLE,22687
"ANDREW CHIROPRACTIC & ACUPUNCTURE CLINIC, PA",NC,ALBEMARLE,1630
ANN BREWER,NC,ALBEMARLE,2572
"CENTRAL CAROLINA MEDICAL ASSOCIATES, PA",NC,ALBEMARLE,30898
COUNTY OF STANLY,NC,ALBEMARLE,151172
DR JAMES L MARSHALL,NC,ALBEMARLE,7706
EDWARD ALLEN KEPP,NC,ALBEMARLE,9992
"FORREST OAKES HEALTHCARE, LLC",NC,ALBEMARLE,503635
GHA AUTISM SUPPORTS,NC,ALBEMARLE,215737
HAROLD SAMUEL,NC,ALBEMARLE,4405
HERBERT VU,NC,ALBEMARLE,39686
HOPE FAMILY MEDICINE PLLC,NC,ALBEMARLE,27294
"HOSPICE OF STANLY COUNTY, INC.",NC,ALBEMARLE,264331
"J. LEMMONS, DDS AND ASSOCIATES, PA",NC,ALBEMARLE,9085
JAMES TODD WILLIAMS,NC,ALBEMARLE,117466
JOHN ECKMAN,NC,ALBEMARLE,388
"KIMBERLY MICHELE DRAPER, DDS, PLLC DRAPER FAMILY AND COSMETI",NC,ALBEMARLE,110454
LEONARD D SALTZMAN MD PA,NC,ALBEMARLE,29195
"LUTHERAN HOME - ALBEMARLE, INC DBA TRINITY PLACE",NC,ALBEMARLE,659692
"MAULDIN & ROKOS, DDS, PA",NC,ALBEMARLE,19556
MONARCH,NC,ALBEMARLE,1674999
PREMIER SERVICE OF CAROLINA INC,NC,ALBEMARLE,35109
SAMUEL E THOMPSON,NC,ALBEMARLE,14061
STANLY COUNTY IMAGING PLLC,NC,ALBEMARLE,57306
THERAPY FOR LIVING. LLC,NC,ALBEMARLE,253
THOMAS E DUNLAP JR,NC,ALBEMARLE,9661
UWHARRIE PODIATRY LLC,NC,ALBEMARLE,15783
"UWHARRIE REGIONAL PEDIATRICS, PA DBA ALB",NC,ALBEMARLE,135799
COMMUNITY PHARMACY OF ALBEMARLE LLC,NC,ALBERMARLE,755
SOUTH CHARLOTTE PRIMARY CARE,NC,ALBERMARLE,33556
AMHERST COUNTY,NC,AMHERST,53226
BEAUTIFULLY INTERTWINED,NC,ANDREWS,2424
CHEROKEE COUNTY,NC,ANDREWS,59689
CUTSHAW CHIROPRACTIC CENTER INC,NC,ANDREWS,3187
ELAINES CARE LLC,NC,ANDREWS,44700
JAMES M VOLLMER DDS PA,NC,ANDREWS,11005
"VALLEY VIEW HEALTHCARE, LLC",NC,ANDREWS,549559
"ALLCARE PHARMACY SERVICES, LLC",NC,ANGIER,57118
"ANGIER MEDICAL SERVICES, LLC",NC,ANGIER,20143
KIDZ PEDIATRICS PA,NC,ANGIER,15606
LANE & ASSOCIATES V DDS PA,NC,ANGIER,26940
"LANE & ASSOCIATES XIX, DDS PA",NC,ANGIER,76577
"LANE & ASSOCIATES XXXVI, DDS PA",NC,ANGIER,16775
"LANE AND ASSOCIATES I, DDS PA",NC,ANGIER,49424
LANE AND ASSOCIATES III DDS PA,NC,ANGIER,23482
"LANE AND ASSOCIATES VI, DDS PA",NC,ANGIER,30024
"LANE AND ASSOCIATES X, DDS PA",NC,ANGIER,33707
"LANE AND ASSOCIATES XI, DDS PA",NC,ANGIER,32674
"LANE AND ASSOCIATES XV, DDS PA",NC,ANGIER,42985
"LANE AND ASSOCIATES XVI, DDS PA",NC,ANGIER,22482
"LANE AND ASSOCIATES XVII, DDS PA",NC,ANGIER,46094
"LANE AND ASSOCIATES XVIII, DDS PA",NC,ANGIER,41133
"LANE AND ASSOCIATES XX, DDS PA",NC,ANGIER,29562
"LANE AND ASSOCIATES XXIX, DDS PA",NC,ANGIER,19985
"LANE AND ASSOCIATES XXV, DDS PA",NC,ANGIER,13984
"LANE AND ASSOCIATES XXVI, DDS PA",NC,ANGIER,25063
"LANE AND ASSOCIATES XXVIII, DDS PA",NC,ANGIER,25323
"LANE AND ASSOCIATES XXX, DDS PA",NC,ANGIER,31785
"LANE AND ASSOCIATES XXXII, DDS PA",NC,ANGIER,21018
"LANE AND ASSOCIATES XXXIII, DDS PA",NC,ANGIER,22178
"LANE AND ASSOCIATES XXXIV, DDS PA",NC,ANGIER,5389
NEW DIRECTION YOUTH AND FAMILY SERVICES INC,NC,ANGIER,1495
"WRIGHT & ASSOCIATES I, DDS PA",NC,ANGIER,26207
"WRIGHT & ASSOCIATES II, DDS PA",NC,ANGIER,17263
"WRIGHT & ASSOCIATES III, DDS PA",NC,ANGIER,43579
"WRIGHT & ASSOCIATES IV, DDS PA",NC,ANGIER,4282
"WRIGHT & ASSOCIATES V, DDS PA",NC,ANGIER,1787
"WRIGHT & ASSOCIATES VI, DDS PA",NC,ANGIER,11998
"WRIGHT & ASSOCIATES VII, DDS PA",NC,ANGIER,856
"WRIGHT & ASSOCIATES VIII, DDS PA",NC,ANGIER,2970
"WRIGHT & ASSOCIATES X, DDS PA",NC,ANGIER,2416
MICHAEL LINCOLN,NC,ANSONVILLE,9866
ALL ABOUT THERAPY PLLC,NC,APEX,22887
APEX FAMILY CHIROPRACTIC & WELLNESS CENTER PC,NC,APEX,20203
APEX PHYSICAL THERAPY & WELLNESS,NC,APEX,9889
"APEX THERAPY, LLC",NC,APEX,3446
APEX VISION CENTER OD PA,NC,APEX,44725
ATLANTIC PAIN CONSULTANTS PLLC,NC,APEX,11985
BORGERT FAMILY CHIROPRACTIC,NC,APEX,302
BRETT MAHER,NC,APEX,115
BROOKRIDGE ASSISTED LIVING,NC,APEX,26173
CASE CHIROPRACTIC INCORPORATED,NC,APEX,5388
"CONNIE FENG, DDS, PLLC",NC,APEX,4959
CREECH CHIROPRACTIC CENTER DC PA,NC,APEX,1008
DANIEL MOORE DDS PLLC,NC,APEX,13271
DOLLINGER & TOVE FAMILY MEDICINE,NC,APEX,63535
"DR JOHN F CORDES, DDS, PA",NC,APEX,53727
"DR.CHIRNALLI & ASSOCIATES, PA",NC,APEX,51886
"DRAPER & ASSOCIATES, DDS, PA",NC,APEX,122739
"EXCEL PHYSICAL THERAPY, INC",NC,APEX,4781
"FIRST CHOICE MEDICAL TRANSPORT, LLC",NC,APEX,82026
HEALTHY DIETS LLC,NC,APEX,385
HOLLAND MANAGEMENT LLC,NC,APEX,15636
"JEAN G. YOU, DDS PLLC",NC,APEX,5870
KELLY F VIAU DDS PA,NC,APEX,21196
"KEVIN B ATKINS, DDS, PA",NC,APEX,36812
"MARIA CRISTINA MARESCA DDS, MS, PLLC",NC,APEX,127780
MAX PSYCHIATRY PC,NC,APEX,14998
MICHAEL E BASS DDS PA,NC,APEX,77627
MILHAM FAMILY CHIROPRACTIC,NC,APEX,231
MONA R GUPTA DO INCORPORATED,NC,APEX,5344
NANCY R CHAFFEE DDS MS PLLC,NC,APEX,9500
NC EYE ASSOCIATES OD PLLC,NC,APEX,15242
"NEIGHBORHOOD URGENT CARE, PLLC",NC,APEX,10129
NEW AGE DERMATOLOGY CENTER PA,NC,APEX,14751
"NORTH CAROLINA INSTITUTE OF SPORTS BIOMECHANICS, LLC",NC,APEX,68482
"NORVILLE EYE CARE, O.D., P.A.",NC,APEX,160
PEAK CARDIOLOGY PA,NC,APEX,37819
PEAK PROFESSIONAL GROUP LLC,NC,APEX,9897
REGINA BROWN,NC,APEX,194
"SABINE SCHTAKLEFF, DDS, PA",NC,APEX,9689
"SCOTT K. BUTTS, DDS, PA",NC,APEX,100325
SHIFA PEDIATRIC CLINIC PLLC,NC,APEX,3827
"TINA W. SHIH, DDS PA",NC,APEX,73836
TRIANGLE ENDOCRINOLOGY AND DIABETES CLINIC PA,NC,APEX,4062
WAKE SPECIALTY PHYSICIANS LLC,NC,APEX,1389911
"WE CARE PHARMACY, LLC",NC,APEX,29534
WESLEY B. SMITH DDS PA,NC,APEX,34880
ARCHDALE FAMILY PRACTICE PA,NC,ARCHDALE,1993
CARING HOME CARE LLC,NC,ARCHDALE,3011
"CAROLINA DRUG OF RANDOLPH COUNTY, LLC",NC,ARCHDALE,198
CYNTHIA EDWARDS,NC,ARCHDALE,565
EARNST CLINIC INC,NC,ARCHDALE,638
"HIGH POINT NEPHROLOGY ASSOCIATES, PC",NC,ARCHDALE,34237
LYNN MURRAY,NC,ARCHDALE,1459
"PATRICK M. PITTS, D.D.S., P.A.",NC,ARCHDALE,19966
STROUD CHIROPRACTIC PLLC,NC,ARCHDALE,11264
TOWN CENTER PODIATRY PLLC,NC,ARCHDALE,4469
TRIAD EYE ASSOCIATES OD PA,NC,ARCHDALE,4823
UWHARRIE MEDICAL CENTER PA,NC,ARCHDALE,4443
"WESTWOOD HEALTHCARE, LLC",NC,ARCHDALE,451457
AMMONS PERRY OPTOMETRIC PLLC,NC,ARDEN,33180
ANDREA BISHOP,NC,ARDEN,700
"ANTOINETTE W. WALL, M.D. PA",NC,ARDEN,2703
"BROAD RIVER REHABILITATION, LLC",NC,ARDEN,944346
"CAROLINA OPTOMETRIC OF ARDEN, PA",NC,ARDEN,95075
CASEY CHO DDS PLLC,NC,ARDEN,10347
COLLEGE PINES REHABILITATION AND SKILLED NURSING CENTER LLC,NC,ARDEN,830374
"COMPASS PHYSICAL THERAPY, LLC",NC,ARDEN,12458
"CORNERSTONE PHYSICAL THERAPY, INC",NC,ARDEN,32713
"DARCY M. JONES, MSW, LCSW",NC,ARDEN,9328
DAVID ARPIN,NC,ARDEN,6014
GRACE HEIGHTS REHABILITATION AND SKILLED NURSING CENTER LLC,NC,ARDEN,1129129
"JOHANNA LOPEZ, PLLC",NC,ARDEN,24189
LISA M GREENE OD PA,NC,ARDEN,15494
MARK JACOBS OD PA,NC,ARDEN,2472
MECKLENBURG HEALTH AND REHABILITATION LLC,NC,ARDEN,543998
"MEDICAL EMERGENCY AMBULANCE TRANSPORT, INC.",NC,ARDEN,26818
OAK FOREST HEALTH AND REHABILITATION COMPANY,NC,ARDEN,1069839
"OAKS AT SWEETEN CREEK HEALTHCARE, LLC",NC,ARDEN,670198
PROSPECT BEHAVIORAL PEDIATRICS AND PSYCHIATRY,NC,ARDEN,17932
SANESCO INTERNATIONAL INC,NC,ARDEN,71616
SIEGEL CHIROPRACTIC,NC,ARDEN,25073
"BRUNSWICK HEALTH & REHAB CENTER, LLC",NC,ASH,634342
"ACCESS DENTAL CARE, INC.",NC,ASHEBORO,54155
ALPINE HEALTH AND REHABILITATION OF ASHEBORO,NC,ASHEBORO,1410662
"ASH-RAND RESCUE SQUAD AND EMERGENCY MEDICAL SERVICES, INC.",NC,ASHEBORO,10445
ASHEBORO CHIROPRACTIC PLLC,NC,ASHEBORO,16238
"ASHEBORO DIGESTIVE DISEASE CLINIC, P.A.",NC,ASHEBORO,24327
ASHEBORO PSYCHIATRIC SERVICES PLLC,NC,ASHEBORO,1591
"ASHEBORO UROLOGY CLINIC, PA",NC,ASHEBORO,13902
BOBBY G BARR DDS PLLC,NC,ASHEBORO,107653
BRYAN C FREEMAN AND CHERYL G FREEMAN DDS PA,NC,ASHEBORO,26626
CARTERS FAMILY PHARMACY LLC,NC,ASHEBORO,525
CHRISTINE GIARMO,NC,ASHEBORO,655
CINDY NYKAMP-NICKLES,NC,ASHEBORO,431
"CLAPP'S CONVALESCENT NURSING HOME, INC",NC,ASHEBORO,760757
"CLAPP'S NURSING CENTER, INC",NC,ASHEBORO,941991
COUNTY OF RANDOLPH,NC,ASHEBORO,86676
COX FAMILY PRACTICE PC,NC,ASHEBORO,13
DARYL R HILL DDS PLLC,NC,ASHEBORO,106725
DAVID B. MALIN DDS PA,NC,ASHEBORO,28959
DENAMUR CHIROPRACTIC CENTER LLC,NC,ASHEBORO,1820
"EDWARD WENDA DDS,PA",NC,ASHEBORO,37415
"FAMILY SERVICE OF THE PIEDMONT, INC",NC,ASHEBORO,3233
"FIVE POINTS MEDICAL CENTER, PC",NC,ASHEBORO,237538
HODGES FAMILY PRACTICE INC,NC,ASHEBORO,34974
HORIZON INTERNAL MEDICINE PLLC,NC,ASHEBORO,211538
HOSPICE OF RANDOLPH COUNTY INC,NC,ASHEBORO,360217
KATHLEEN L CRAVEN,NC,ASHEBORO,93
"LEKECIA D MCGEE, DDS AND TIARRA R RORIE,",NC,ASHEBORO,217474
M&E ENTERPRISES LLC,NC,ASHEBORO,15
MAGGIE WRIGHT FETNER DDS PLLC,NC,ASHEBORO,137551
"MARC LEWIS, LCSW",NC,ASHEBORO,1979
MARY PUGH,NC,ASHEBORO,2480
MCPC-5 LLC,NC,ASHEBORO,148850
"MEDICAL RESOURCE CENTER FOR RANDOLPH COUNTY, INC.",NC,ASHEBORO,327098
"MERIDIAN INTERNAL MEDICINE, P.A.",NC,ASHEBORO,53721
"MICHAEL J KANIA, DDS, PA",NC,ASHEBORO,10600
MRI OF ASHEBORO LLC,NC,ASHEBORO,21292
NATALYA MENDEZ DMD PLLC,NC,ASHEBORO,26562
NOVA EYE CARE OD PA,NC,ASHEBORO,3504
PETER SON DMD PLLC,NC,ASHEBORO,71305
"PHYSICAL THERAPY AND HAND SPECIALISTS, LLC",NC,ASHEBORO,22946
"PREMIER INTERNAL MEDICINE & URGENT CARE, P.L.L.C.",NC,ASHEBORO,7767
PROPT LLC,NC,ASHEBORO,11724
RANDOLPH GASTOENTEROLOGY CENTER PA,NC,ASHEBORO,833
"RANDOLPH HOSPITAL, INC.",NC,ASHEBORO,14287202
"RANDOLPH PRIMARY CARE, PA",NC,ASHEBORO,68034
"RANDOLPH PULMONARY & SLEEP CLINIC, PLLC",NC,ASHEBORO,49064
RANDOLPH SPECIALTY GROUP PRACTICE,NC,ASHEBORO,388962
"RENUKA S HARSH, MD",NC,ASHEBORO,14139
ROBERT E WILLIFORD MD PA,NC,ASHEBORO,19692
SALYER CHIROPRACTIC CLINIC P.A.,NC,ASHEBORO,225
SANDRA C. LEMONDS EARTH ANGELS NC,NC,ASHEBORO,6652
"SISTASIS FAMILY PRACTICE,INC.",NC,ASHEBORO,2908
SUMMIT FAMILY MEDICINE,NC,ASHEBORO,3455
"SURGICAL ASSOCIATES OF ASHEBORO, PLLC",NC,ASHEBORO,49384
T RICHARD ZIEHMER DDS MSD PLLC,NC,ASHEBORO,49769
WADE K. HARRIS DDS,NC,ASHEBORO,122285
WALKER EYE CARE,NC,ASHEBORO,1215
WALLACE CARRILLO-MEDINA DMD PA,NC,ASHEBORO,16626
WHITE OAK FAMILY PHYSICIANS PA,NC,ASHEBORO,187329
WILLIAM WALKER,NC,ASHEBORO,16481
"THE LAURELS OF GREENTREE RIDGE, INC.",NC,ASHEVIILE,1145119
JASON E BERGMAN DDS MS PA,NC,ASHEVILL,34881
1 ON 1 PHYSICAL THERAPY LLC,NC,ASHEVILLE,4929
"A NEW HOPE HOME CARE, INC.",NC,ASHEVILLE,93478
ABC PEDIATRICS OF ASHEVILLE PA,NC,ASHEVILLE,128551
ACCUCARE INC,NC,ASHEVILLE,5269
ACUPT CLINIC INC,NC,ASHEVILLE,1953
ADHD CENTER FOR SUCCEESS,NC,ASHEVILLE,54
ADVANCED DERMATOLOGY AND SKIN SURGERY PA,NC,ASHEVILLE,254384
"AEROFLOW, INC",NC,ASHEVILLE,2041159
AFFINITY SPECIALTY PHARMACY INC,NC,ASHEVILLE,474
"ALAN MARSHALL, PHD PA",NC,ASHEVILLE,1871
ALBERT B ANDERSON MD PA,NC,ASHEVILLE,4053
ALEXANDER B KRASNE DMD PLLC,NC,ASHEVILLE,31721
ALEXANDER P PENCE DDS PA,NC,ASHEVILLE,120034
ALICE MYER,NC,ASHEVILLE,260
"ALICIA G. RODRIGUEZ, DDS,PA",NC,ASHEVILLE,17055
"ALLERGY PARTNERS OF CALIFORNIA, INC",NC,ASHEVILLE,117672
"ALLERGY PARTNERS OF COLORADO, PC",NC,ASHEVILLE,50728
ALLERGY PARTNERS OF NJ PC,NC,ASHEVILLE,117637
"AMANDA BUCCI, LCSW",NC,ASHEVILLE,7877
ANDREA BISHOP,NC,ASHEVILLE,551
ANDREA LAHTI,NC,ASHEVILLE,2113
ANDREW BEEGHLY,NC,ASHEVILLE,51314
ANGEL HOUSE FAMILY CARE HOMES,NC,ASHEVILLE,19752
ANN CREWS COUNSELING,NC,ASHEVILLE,120
"APPALACHIAN COUNSELING & PSYCHOLOGICAL SERVICES, INC",NC,ASHEVILLE,117168
APPALACHIAN FOOT & ANKLE ASSOCIATES PA,NC,ASHEVILLE,40965
APPALACHIAN MOUNTAIN COMMUNITY HEALTH CENTERS,NC,ASHEVILLE,493439
APPALACHIAN WELLNESS PLLC,NC,ASHEVILLE,1862
ARDEN PSYCHIATRY PLLC,NC,ASHEVILLE,3091
"ART OF CHIROPRACTIC, PLLC",NC,ASHEVILLE,7118
ASHEVILLE AESTHETIC DENTAL PARTNERS,NC,ASHEVILLE,28182
ASHEVILLE ARTHRITIS AND OSTEOPOROSIS CENTER PA,NC,ASHEVILLE,1025875
"ASHEVILLE CHILDREN'S MEDICAL CENTER, P.A",NC,ASHEVILLE,59655
ASHEVILLE COUNSELING AND PSYCHOTHERAPY CENTER PC,NC,ASHEVILLE,1524
ASHEVILLE COUNSELING AND WELLNESS CENTER,NC,ASHEVILLE,1038
ASHEVILLE DISCOUNT PHARMACY INC,NC,ASHEVILLE,342
"ASHEVILLE ENDOCRINOLOGY CONSULTANTS, PA",NC,ASHEVILLE,210796
ASHEVILLE EYE ASSOCIATES PLLC,NC,ASHEVILLE,1263180
ASHEVILLE GYNECOLOGY & WELLNESS PLLC,NC,ASHEVILLE,1776
ASHEVILLE HEAD NECK AND EAR SURGEONS,NC,ASHEVILLE,226172
ASHEVILLE HEART PA,NC,ASHEVILLE,130490
"ASHEVILLE INTEGRATED BEHAVIORAL HEALTH, PC",NC,ASHEVILLE,11250
"ASHEVILLE INTERNAL MEDICINE, P.A.",NC,ASHEVILLE,98053
ASHEVILLE MEDICINE & PEDIATRICS LTD,NC,ASHEVILLE,25405
ASHEVILLE MOUNTAIN PHARMACY INC,NC,ASHEVILLE,72
ASHEVILLE OPEN MRI LLC,NC,ASHEVILLE,69075
ASHEVILLE PEDIATRIC ASSOCIATES PA,NC,ASHEVILLE,68266
ASHEVILLE PHYSICAL THERAPY,NC,ASHEVILLE,8138
ASHEVILLE PODIATRY ASSOCIATES PA,NC,ASHEVILLE,7622
"ASHEVILLE PSYCHOTHERAPY ASSOCIATES, PC",NC,ASHEVILLE,800
"ASHEVILLE RADIOLOGY ASSOCIATES, P.A.",NC,ASHEVILLE,972207
ASHEVILLE SPINE AND NERVE INSTITUTE PC.,NC,ASHEVILLE,4026
ASHEVILLE VISION ASSOCIATES OD PA,NC,ASHEVILLE,14498
"ASTON PARK HEALTH CARE CENTER, INC",NC,ASHEVILLE,986979
AVORA LLC,NC,ASHEVILLE,54394
B KEITH BLACK DDS MS PA,NC,ASHEVILLE,62234
BARBARA DELEO,NC,ASHEVILLE,310
BARR SPENCER DDS MS & ASSOCIATES LLP,NC,ASHEVILLE,43848
"BARTOO E. MARTIN, D.D.S., P.A.",NC,ASHEVILLE,14508
BETH CARVER,NC,ASHEVILLE,51
BETTY SANDERS,NC,ASHEVILLE,2796
BILTMORE ASSOCIATES IN PSYCHIATRY AND PSYCHOLOGY,NC,ASHEVILLE,4238
"BILTMORE DERMATOLOGY ASSOCIATES, P.A.",NC,ASHEVILLE,86324
BILTMORE MEDICAL ASSOCIATES PA,NC,ASHEVILLE,76329
"BILTMORE PHYSICAL THERAPY, LLC",NC,ASHEVILLE,11685
BLACK MOUNTAIN FAMILY CHIROPRACTIC AND WELLNESS CENTER,NC,ASHEVILLE,118
BLUE RIDGE CHIROPRACTIC INC,NC,ASHEVILLE,1111
"BLUE RIDGE NEUROPSYCHOLOGICAL ASSOCIATES, P.A.",NC,ASHEVILLE,6477
BLUE RIDGE PAIN MANAGEMENT & PALLIATIVE CARE PA,NC,ASHEVILLE,51330
BLUE RIDGE PODIATRY ASSOCIATES PA,NC,ASHEVILLE,2701
BLUE RIDGE PREMIER MEDICINE PLLC,NC,ASHEVILLE,20999
BLUE SKY PEDIATRICS ASHEVILLE,NC,ASHEVILLE,47526
BOLTER COUNSELING AND CONSULTING PLLC,NC,ASHEVILLE,892
BRENT BARROSO-BERNIER DDS PLLC,NC,ASHEVILLE,38373
BRENT H BERNIER DDS PLLC,NC,ASHEVILLE,19441
BRETT SCULTHORP,NC,ASHEVILLE,2834
BROOKSHIRE PHARMACY INC DBA B & B PHARMACY,NC,ASHEVILLE,129523
BROSNAN EYE ASSOCIATES,NC,ASHEVILLE,25146
BRUCE YOUNG,NC,ASHEVILLE,542
"BUNCOMBE COUNTY RESCUE SQUAD, INC.",NC,ASHEVILLE,50705
"CALLAN D. WHITE, DDS, PLLC",NC,ASHEVILLE,30387
"CALLAN WHITE, DDS, PLLC",NC,ASHEVILLE,11206
CANDACE MARGULIES,NC,ASHEVILLE,147
CANNON FAMILY HEALTH,NC,ASHEVILLE,21302
CARELINK INC,NC,ASHEVILLE,1872
"CARING FOR CHILDREN, INC.",NC,ASHEVILLE,259
"CAROLINA EYE CARE ON MERRIMON, O.D., P.A.",NC,ASHEVILLE,15783
"CAROLINA HAND AND SPORTS MEDICINE, P.A.",NC,ASHEVILLE,117068
"CAROLINA INTERNAL MEDICINE ASSOC.,",NC,ASHEVILLE,750891
CAROLINA MOUNTAIN GASTROENTEROLOGY ENDOSCOPY CENTER,NC,ASHEVILLE,307016
CAROLINA NEUROLOGY CENTER PLLC,NC,ASHEVILLE,9464
"CAROLINA OUTREACH, LLC",NC,ASHEVILLE,22689
"CAROLINA REHABILITATION SPECIALISTS, INC.",NC,ASHEVILLE,122852
CHARLES J DEPAOLO MD PA,NC,ASHEVILLE,49399
CHARLES S MORRIS,NC,ASHEVILLE,1960
"CHIROPRACTIC PHYSICIANS AT BILTMORE PARK, PC",NC,ASHEVILLE,8679
"CHRISTOPHER J. TOTH, DMD, PA",NC,ASHEVILLE,44026
CHRISTOPHER MULCHAY,NC,ASHEVILLE,1040
CINDY SHEALY LCSW PA,NC,ASHEVILLE,381
"COMMUNITY FAMILY PRACTICE, P.A.",NC,ASHEVILLE,356311
CONNIE HAYS,NC,ASHEVILLE,326
"CORNERSTONE PHYSICAL THERAPY EAVL, INC",NC,ASHEVILLE,10750
"CORNERSTONE PHYSICAL THERAPY WOODFIN, INC",NC,ASHEVILLE,12898
CORY NOLL,NC,ASHEVILLE,1427
COUNTY OF BUNCOMBE OFFICE OF ACCOUNTANT,NC,ASHEVILLE,190110
COURTNEY HENDERSON,NC,ASHEVILLE,7647
CREST VIEW RECOVERY CENTER LLC,NC,ASHEVILLE,119962
DANIEL COGSWELL,NC,ASHEVILLE,1457
DAVID A SMITH PMH-NP PLLC,NC,ASHEVILLE,87
DAVID B WEIR,NC,ASHEVILLE,114
"DAVID S. GRAHAM, DC, PA",NC,ASHEVILLE,21
DAYNA GUIDO,NC,ASHEVILLE,466
DEBORAH H WEIR,NC,ASHEVILLE,1845
DEBRA MOON,NC,ASHEVILLE,970
DEBRA OCONNOR,NC,ASHEVILLE,715
"DEERFIELD EPISCOPAL RETIREMENT COMMUNITY, INC.",NC,ASHEVILLE,1112832
"DENNIS R. CAMPBELL, DDS, PA",NC,ASHEVILLE,18322
DERMATOLOGY OF NORTH ASHEVILLE PA,NC,ASHEVILLE,33125
DIGESTIVE HEALTH PARTNERS PA,NC,ASHEVILLE,708723
DINA ROSE,NC,ASHEVILLE,1045
DLP WESTERN CAROLINA PHYSICIAN PRACTICES LLC,NC,ASHEVILLE,594733
DOCTORS CHAMBERS HALDEMAN & PRATT DDS PA,NC,ASHEVILLE,354395
DONALD ACTON,NC,ASHEVILLE,853
DONALD R CONWAY MD PA,NC,ASHEVILLE,1014
DORIS GORDON,NC,ASHEVILLE,436
DOSTER CHIROPRACTIC PC,NC,ASHEVILLE,3510
"DRS. FLAHERTY AND STACEY, PA",NC,ASHEVILLE,47755
"DRS. PARWORTH, LOGAN & HAYES PA",NC,ASHEVILLE,218679
