Provider Name,State,City,Payment
ABC FAMILY COUNSELING INC,MN,ANOKA,2053
"ABELER CHIROPRACTIC CLINIC, PA",MN,ANOKA,11301
ANOKA DENTAL PLLC,MN,ANOKA,31263
ANOKA FAMILY CHIROPRACTIC PA,MN,ANOKA,75
ANOKA METRO REGIONAL TREATMENT CENTER,MN,ANOKA,203572
"ANOKA-ANDOVER CHIROPRACTIC, PA",MN,ANOKA,698
ANOKA-HENNEPIN SCHOOL DIST NO 11,MN,ANOKA,41485
COR COUNSELING SERVICES LLC,MN,ANOKA,1173
"DESIRED HEALTH CHIROPRACTIC, LLC",MN,ANOKA,147
DJ-MN INC,MN,ANOKA,18688
"ESKELSON ENTERPRISES, INC",MN,ANOKA,85632
FIFTH AVENUE DENTAL,MN,ANOKA,142723
GOODRICH PHARMACY INC,MN,ANOKA,2651
JAMES F NAPOLI,MN,ANOKA,206
JENNIE ENSTAD PSY D LP PSYCHOLOGICAL SERVICES LLC,MN,ANOKA,1428
JOANN BALDWIN,MN,ANOKA,1030
"JOHN J. KELLER D.D.S., P.A.",MN,ANOKA,54378
"JONES FAMILY DENTISTRY, LLC",MN,ANOKA,20111
MILESTONE ORTHODONTICS DDS PA,MN,ANOKA,338298
REHABILITATION MEDICINE ASSOCIATES LLC,MN,ANOKA,14102
RHONDA JOHNSON MSW LICSW LLC,MN,ANOKA,835
STROH CHIROPRACTIC PLLC,MN,ANOKA,1752
TRANSFORMATION HOUSE INC.,MN,ANOKA,271389
A.B.L.E. CHIROPRACTIC P.A.,MN,APPLE VALLEY,18
"ADARVE PROSTHODONTICS, LLC",MN,APPLE VALLEY,9557
ADVANCED CHIROPRACTIC OF APPLE VALLEY INC,MN,APPLE VALLEY,2995
ADVANCED EYECARE APPLE VALLEY INC,MN,APPLE VALLEY,59
APEX FAMILY CHIROPRACTIC LLC,MN,APPLE VALLEY,423
APPLE VALLEY CHIROPRACTIC & REHAB,MN,APPLE VALLEY,3726
APPLE VALLEY EYE CARE PA,MN,APPLE VALLEY,113598
APPLE VALLEY VILLA APARTMENTS,MN,APPLE VALLEY,176788
"CEDAR SOUTH CHIROPRACTIC, P.A.",MN,APPLE VALLEY,2288
CENTER FOR DERMATOLOGY PA,MN,APPLE VALLEY,23545
CHARLES N MILLER DDS PA,MN,APPLE VALLEY,30123
DAKOTA DENTAL CLINIC PA,MN,APPLE VALLEY,56891
DAN M PROESCHEL,MN,APPLE VALLEY,34069
DANIEL EVANSON INC.,MN,APPLE VALLEY,1069
DISCOVER FAMILY CHIROPRACTIC,MN,APPLE VALLEY,686
FELTEN CHIROPRACTIC PA,MN,APPLE VALLEY,6407
FREDERICK HERMANSON,MN,APPLE VALLEY,17273
HEFFERNAN ENTERPRISES PLLC,MN,APPLE VALLEY,574
"JOHNSON SPINAL CARE ASSOCIATES, P.A.",MN,APPLE VALLEY,468
LIFESPAN CHIROPRACTIC PA,MN,APPLE VALLEY,695
"MENAGES, LLC",MN,APPLE VALLEY,2309
"MODERN CARE ENDODONTICS OF APPLE VALLEY, PLLC",MN,APPLE VALLEY,12024
OAK RIDGE CENTER,MN,APPLE VALLEY,72913
OPTOMETRIC VISION SERVICES PA,MN,APPLE VALLEY,500
PROFESSIONAL COUNSELING & GRIEF SERVICES INC,MN,APPLE VALLEY,187
"PROGRESSIVE INSPIRATIONS, INC.",MN,APPLE VALLEY,2888
RUDOLPH MICHAEL B & NICOLE,MN,APPLE VALLEY,2538
TAFFE CHIROPRACTIC P.A.,MN,APPLE VALLEY,1786
"THE DENTAL HEALTH CENTER, DDS, PA",MN,APPLE VALLEY,69914
"VALLEY OAKS DENTAL, PLLC",MN,APPLE VALLEY,48182
VIVERANT LLC,MN,APPLE VALLEY,47025
"ZEISZLER CHIROPRACTIC CLINIC, P. A.",MN,APPLE VALLEY,38300
DALSETH FAMILY & COSMETIC DENTISTRY,MN,APPLE VALLEY MN,98757
APPLETON AREA HEALTH,MN,APPLETON,4033848
"APPLETON DENTAL CARE, P.A.",MN,APPLETON,28939
CITY OF APPLETON,MN,APPLETON,3123
HOPEWELL AUDIOLOGY LLC,MN,APPLETON,411
BACK TO IT CHIROPRACTIC PLLC,MN,ARDEN HILLS,1913
CMAJ INC,MN,ARDEN HILLS,169
DIANE L. STRIKE,MN,ARDEN HILLS,4840
"GARY P. LIABOE, PHD, LP, LLC",MN,ARDEN HILLS,3160
"GROW IT FORWARD, LLC",MN,ARDEN HILLS,43
MEDICAL CARE SERVICES P A,MN,ARDEN HILLS,8000
OLIVE ME CHIROPRACTIC CORPORATION,MN,ARDEN HILLS,80
PRESBYTERIAN HOMES OF ARDEN HILLS INC,MN,ARDEN HILLS,1341572
CITY OF ARLINGTON,MN,ARLINGTON,8304
RIDGEVIEW SIBLEY MEDICAL CENTER,MN,ARLINGTON,3732211
SIBLEY COUNTY DEVELOPMENTAL ACHIEVEMENT CENTER INC.,MN,ARLINGTON,85864
STEPPING STONES COUNSELING LLC,MN,ARLINGTON,690
"A-TRAN, LLC",MN,ASHBY,341
VILLAGE OF ASHBY,MN,ASHBY,2334
CITY OF ATWATER,MN,ATWATER,1146
JOHN SAMUELSON,MN,AURORA,123
NORTHERN PINES MEDICAL CENTER,MN,AURORA,4147751
BOLLINGBERG CHIRO CLIN,MN,AUSTIN,4344
"CEDAR RIVER COUNSELING & EDUCATIONAL SERVICES, INC.",MN,AUSTIN,2329
"CEDAR VALLEY SERVICES, INC.",MN,AUSTIN,703891
DRAAYER CHIROPRACTIC INC,MN,AUSTIN,701
FAMILY EYE CARE CENTER OF AUSTIN INC.,MN,AUSTIN,41400
HEIMER DENTAL PLLC,MN,AUSTIN,56814
"INDEPENDENT MANAGEMENT SERVICES OF MINNESOTA, INC.",MN,AUSTIN,417950
"KEVIN AND SANDY ANDERSON, LLC",MN,AUSTIN,7070
MAYO CLINIC HEALTH SYSTEM SOUTHEAST MINNESOTA REGION,MN,AUSTIN,26603361
MED CITY MOBILITY LLC,MN,AUSTIN,30660
NELSON DENTAL PLLC,MN,AUSTIN,24419
POTACH MITCHELL DENTAL,MN,AUSTIN,201897
REEVE CHIROPRACTIC CLINIC PA,MN,AUSTIN,2855
"SACRED HEART CARE CENTER, INC.",MN,AUSTIN,544090
"SCHIECK DENTAL, P.A.",MN,AUSTIN,32592
SCHMITT FAMILY DENTISTRY LLC,MN,AUSTIN,31811
SOUTHERN MINNESOTA PSYCHOLOGICAL SERVICES PLLC,MN,AUSTIN,727
ST. MARK'S LUTHERAN HOME,MN,AUSTIN,654427
"STROBEL GERIATRIC SERVICES, LLC",MN,AUSTIN,1713
TIMOTHY GERBER,MN,AUSTIN,4
WELLNESS 1ST OF AUSTIN INC,MN,AUSTIN,7302
AVON DENTAL CLINIC P.A.,MN,AVON,160786
JEWELL FAMILY FOSTER CARE PROGRAMS,MN,AVON,6012
K & S PHARMACY LTD,MN,AVON,1595
CITY OF BABBITT,MN,BABBITT,3728
BAGLEY DENTAL PA,MN,BAGLEY,25270
CLEARWATER DAY ACTIVITY CENTER INC,MN,BAGLEY,59581
"CORNERSTONE NURSING AND REHAB CENTER, IN",MN,BAGLEY,486850
"CORNERSTONE RESIDENCE OF BAGLEY, INC.",MN,BAGLEY,28601
"CORNERSTONE SENIOR LIVING, LLC",MN,BAGLEY,95811
COUNTY OF CLEARWATER,MN,BAGLEY,29953
KLETTENBERG CHIROPRACTIC PLLC,MN,BAGLEY,188
PINE RIDGE RESIDENCE INC,MN,BAGLEY,12427
STEP AHEAD THERAPY OF ROSEAU INC.,MN,BAGLEY,24680
BALATON DENTAL CLINIC PC,MN,BALATON,11059
CITY OF BALATON,MN,BALATON,1063
BARRETT CARE CENTER. INC,MN,BARETT,225486
BARNESVILLE CHIROPRACTIC CLINIC INC,MN,BARNESVILLE,967
BARNESVILLE DRUG & HARDWARE INC,MN,BARNESVILLE,191
"VALLEY CARE AND REHAB, LLC",MN,BARNESVILLE,432962
ISD 91 - BARNUM,MN,BARNUM,392702
MICHAEL D GUNNARSON,MN,BARNUM,7535
BARRETT ASSISTED LIVING COMMUNITY INC,MN,BARRETT,133
"AREA LAKES DENTAL, LLC",MN,BATTLE LAKE,10533
BATTLE LAKE CHIROPRACTIC PA,MN,BATTLE LAKE,1826
CHASE FAMILY HEALTH,MN,BATTLE LAKE,4557
REHABPLUS AND FITNESS,MN,BATTLE LAKE,10842
DAVY NESMOE,MN,BAUDETTE,58
7674 DESIGN RD,MN,BAXTER,31597
"ACCUCARE AUDIOLOGY & HEARING SOLUTIONS, LLC",MN,BAXTER,329
ACHIEVING INDEPENDENCE INC,MN,BAXTER,27630
AIM-AXNESS INTEGRATIVE MEDICINE PLLC,MN,BAXTER,11244
"AXNESS CHIROPRACTIC, PLLC",MN,BAXTER,2687
BIRCHWOOD THERAPY SERVICES PLC,MN,BAXTER,2425
"BRAINERD AREA ORTHODONICS, LLC",MN,BAXTER,26590
BRAINERD LAKES SURGERY CENTER L L C,MN,BAXTER,187062
"BRAINERD LAKES WELLNESS, PC",MN,BAXTER,25763
CAROL SCHWARZKOPF,MN,BAXTER,343
COMMUNITY BEHAVIORAL HEALTH HOSPITAL-BAXTER,MN,BAXTER,2002836
"COSMETIC & FAMILY DENTISTRY, PLLC",MN,BAXTER,28279
CROW WING CHIROPRACTIC PC,MN,BAXTER,157
"DAVID C. ANDERHOLM, MD, PA",MN,BAXTER,28602
"DERMATOLOGY PROFESSIONALS, PA",MN,BAXTER,91047
DORRAINE ADKINS CARLSON,MN,BAXTER,2602
"DR JEANNI R FOSS DDS, PLLC",MN,BAXTER,45442
EXCELSIOR DENTAL CARE,MN,BAXTER,9456
GETTY INC,MN,BAXTER,45695
"GOOD NEIGHBOR HOME HEALTH CARE OF BRAINERD, INC",MN,BAXTER,23000
GREENHAVEN FAMILY DENTAL PLLC,MN,BAXTER,17824
HAMILTON SMITH INC,MN,BAXTER,7538
"HEDLUND CHIROPRACTIC, P.A.",MN,BAXTER,251
HOLBROOK FAMILY CHIROPRACTIC CLINIC,MN,BAXTER,25445
HOME CARE OXYGEN SERVICE INC,MN,BAXTER,36303
KURTIS A. WATERS MD PA DBA ADVANCED SPECIALTY ASSOCIATES,MN,BAXTER,105670
LAKES COUNTRY COUNSELING PLLC,MN,BAXTER,24478
LAKES DENTAL CARE PLC,MN,BAXTER,86480
"MIDWEST FAMILY EYE CENTER, P.A.",MN,BAXTER,22710
MIZ INC,MN,BAXTER,281
NORTHERN FAMILY CHIROPRACTIC PA,MN,BAXTER,1223
RYAN J MUELLER PLC,MN,BAXTER,9972
SAZAMA FAMILY CHIROPRACTIC & WELLNESS PA,MN,BAXTER,2343
SCHAMBER EYE CARE PA,MN,BAXTER,2079
SELECT THERAPY INC,MN,BAXTER,49354
SHIN INC,MN,BAXTER,18270
"T.M. EXCELSIOR, LLC",MN,BAXTER,39956
WINEGAR DENTAL LLC,MN,BAXTER,60619
"BRADLEY J NELSON, DDS, PA",MN,BAYPORT,19514
BRUCE FILSON DDS,MN,BAYPORT,209216
DAVID WIEDEN,MN,BAYPORT,443
INSPIRED CHIROPRACTIC,MN,BAYPORT,972
BECKER SPINE PA,MN,BECKER,7171
BRENNAN CHIROPRACTIC HEALTH CENTER,MN,BECKER,349
DR. STEPHANIE GRUENES CENTER FOR COSMETIC DENTISTRY P.A.,MN,BECKER,27144
MIDMINN TRANSPORTLLC,MN,BECKER,1774
SCHEIDEMAN CHIROPRACTIC AND BODY SHOP,MN,BECKER,2150
SNORING AND SLEEP APNEA CENTER P.A.,MN,BECKER,5688
BELGRADE FAMILY DENTAL,MN,BELGRADE,32543
BELGRADE NURSING HOME,MN,BELGRADE,346475
"BELLE PLAINE CHIROPRACTIC HEALTH AND WELLNESS CENTER, PA",MN,BELLE PLAINE,35056
BELLE PLAINE EYECARE CENTER LLC,MN,BELLE PLAINE,5644
BELLE PLAINE FAMILY DENTISTRY PA,MN,BELLE PLAINE,11858
HERITAGE ASSISTED LIVING,MN,BELLE PLAINE,49469
INDEPENDENT SCHOOL DISTRICT NO. 716,MN,BELLE PLAINE,1398
"KINGSWAY MINISTRIES, LLC",MN,BELLE PLAINE,119869
RIVER VALLEY FAMILY CHIROPRACTIC,MN,BELLE PLAINE,675
SPIRIT RIVER AUDIOLOGY LLC,MN,BELLE PLAINE,102
ST. MICHAEL'S LUTHERAN HOME FOR THE AGED,MN,BELLE PLAINE,117685
STRAIT SMILES FAMILY DENTISTRY,MN,BELLE PLAINE,16796
"THE LUTHERAN HOME BELLE PLAINE, LLC",MN,BELLE PLAINE,1018070
"WELLHAVEN SENIOR HOUSING, LLC",MN,BELLE PLAINE,76903
PARKVIEW HOME,MN,BELVIEW,224028
A DOBSON INC,MN,BEMIDJI,933
"ADULT DAY SERVICES, INC.",MN,BEMIDJI,46747
"ADVANTAGE AUDIOLOGY & HEARING HEALTHCARE, LLC",MN,BEMIDJI,36
"AUTUMN HILLS OF BEMIDJI, INC.",MN,BEMIDJI,69315
"BEMIDJI AMBULANCE SERVICE, INC.",MN,BEMIDJI,79726
"BEMIDJI AREA PROGRAM FOR RECOVERY, INC",MN,BEMIDJI,44285
BEMIDJI DENTAL CLINIC PA,MN,BEMIDJI,96928
BEMIDJI EXPLORE CHIROPRACTIC INCORPORATED,MN,BEMIDJI,470
"BEMIDJI HEALTH AND WELLNESS CENTER, P.C.",MN,BEMIDJI,907
BEUTIFUL SMILES LLC,MN,BEMIDJI,17422
BLACK BEAR FAMILY DENTAL PA,MN,BEMIDJI,26309
BRET E COOPER DDS PA,MN,BEMIDJI,53599
"CHOICE THERAPY, PA",MN,BEMIDJI,253126
COMMUNITY BEHAVIORAL HEALTH HOSPITAL BEMIDJI,MN,BEMIDJI,2207741
COMMUNITY SUPPORT SYSTEMS INC,MN,BEMIDJI,54
DIXON CHIROPRACTIC PA,MN,BEMIDJI,616
"ELDERCARE OF BEMIDJI, INC",MN,BEMIDJI,609052
GERI C WILIMEK LLC,MN,BEMIDJI,506
GPH BELTRAMI INC,MN,BEMIDJI,59525
HEADWATERS DENTAL PLLC,MN,BEMIDJI,197160
INTEGRATIVE HEALTH &AMP; WELLNESS INC,MN,BEMIDJI,1068
J AND D OPTICAL INC,MN,BEMIDJI,1203
JAY F. WILIMEK LLC,MN,BEMIDJI,1240
JM CHIROPRACTIC LLC,MN,BEMIDJI,24698
JOHN PARKIN,MN,BEMIDJI,15
JOSEPH WADE EDLUND PC,MN,BEMIDJI,1091
LAKEVIEW HEALTH AND WELLNESS PLLC,MN,BEMIDJI,551
"LIFEQUEST CHIROPRACTIC CENTER, BEMIDJI",MN,BEMIDJI,1837
LINDELL CONSULTING,MN,BEMIDJI,4770
"LUKES CHIROPRACTIC AND WELLNESS, PLLC",MN,BEMIDJI,973
MARK HAUGEN,MN,BEMIDJI,866
MARK WILDGEN,MN,BEMIDJI,2921
MARY S. SALTER MD PSC,MN,BEMIDJI,1759
MISSISSIPPI HEADWATERS AREA DENTAL HEALT,MN,BEMIDJI,423996
NORTH COUNTRY DENTAL,MN,BEMIDJI,15763
NORTHERN MINNESOTA ADDICTION WELLNESS CENTER,MN,BEMIDJI,20905
NORTHWOODS COUNSELING SERVICES LTD,MN,BEMIDJI,121
NORTHWOODS INTERFAITH VOLUNTEER CAREGIVERS PROGRAM,MN,BEMIDJI,9342
RANDALL LISH,MN,BEMIDJI,2945
RESTORE HOUSE,MN,BEMIDJI,14927
ROBERT S JOHNSON CHIROPRACTIC LTD,MN,BEMIDJI,1124
SEAN KOLODJI,MN,BEMIDJI,749
"STELLHER HUMAN SERVICES, INC.",MN,BEMIDJI,120250
STEMBER CHIROPRACTIC PC,MN,BEMIDJI,580
TALL PINES FAMILY DENTISTRY PA,MN,BEMIDJI,27967
TAMARA MASON,MN,BEMIDJI,540
TRUE NORTH HEALTH CARE PA,MN,BEMIDJI,3836
VITALITY CHIROPRACTIC P.A.,MN,BEMIDJI,791
WHELAN EYE CARE PA,MN,BEMIDJI,28675
IVERSON CORNER DRUG,MN,BEMIIDJI,4010
REGIONAL ANESTHESIA SERVICES PA,MN,BEMJI,30801
"BLUESTEM DENTAL, PLLC",MN,BENSON,17694
BREENS PHARMACY INC,MN,BENSON,3759
COUNTRYSIDE PUBLIC HEALTH,MN,BENSON,21
MEADOW LANE OPERATIONS LLC,MN,BENSON,371741
"RESIDENTIAL OPTIONS INC, DBA SCANDI HAVEN VILLAGE",MN,BENSON,30754
SWIFT COUNTY BENSON HOSPITAL,MN,BENSON,4360112
SWIFT COUNTY DEVELOPMENTAL ACHIEVEMENT CENTER,MN,BENSON,76778
CITY OF BERTHA,MN,BERTHA,2744
TODD & OTTER TAIL COS,MN,BERTHA,5789
PHYSICAL THERAPY CONSULTANTS INC,MN,BETHEL,74516
APPLE RIDE LLC,MN,BIG LAKE,13545
BIG LAKE SPINE & SPORT PA,MN,BIG LAKE,1050
INTEGRATED CARE CLINICS PA,MN,BIG LAKE,1941
JILL GARDNER,MN,BIG LAKE,6065
KS HOLDINGS PA,MN,BIG LAKE,55716
"NORTHSTAR CHIROPRACTIC & WELLNESS, P. A.",MN,BIG LAKE,760
"OPTIONS, INC.",MN,BIG LAKE,689327
BIGFORK AMBULANCE SERVICE ASSOCIATION,MN,BIGFORK,2848
NORTHERN ITASCA HOSPITAL DISTRICT,MN,BIGFORK,4360830
CITY OF BIWABIK,MN,BIWABIK,1460
BLACKDUCK AMBULANCE ASSOCIATION,MN,BLACKDUCK,7960
"20/20 EYECARE & OPTICS, LLC",MN,BLAINE,7700
ACHIEVE SERVICES INC.,MN,BLAINE,858644
ARTHRITIS CLINIC & MEDICAL ASSOCIATES P.C,MN,BLAINE,23916
"BLAINE ASC, LLC",MN,BLAINE,261997
BLAINE CHIROPRACTIC CENTERPA,MN,BLAINE,1416
BLAINE DENTAL LLC,MN,BLAINE,184748
"BLAINE EYE CLINIC OPTOMETRISTS, P.A.",MN,BLAINE,71602
BLAINE KIDDS PEDIATRIC DENTISTRY,MN,BLAINE,31615
BLAINE ORTHODONTICS,MN,BLAINE,35248
BRIAN M WELLE DDS PA,MN,BLAINE,21825
BRIDGING HOPE COUNSELING SERVICES PLLC,MN,BLAINE,33644
CAMPODONICO FAMILY & COSMETIC DENTISTRY PC,MN,BLAINE,141542
CHILD AND TEEN MEDICAL CENTER,MN,BLAINE,87953
COMPLETE EYECARE P L C,MN,BLAINE,26297
"CRAIG L. RATHJEN, DDS",MN,BLAINE,34486
DON BLAKESLEE DDS PA,MN,BLAINE,24942
DOUGLAS DREW,MN,BLAINE,884
DR. RODGER DROEL ORTHODONTIC SPECIALIST,MN,BLAINE,10966
EAR INSTITUTES LLC,MN,BLAINE,401
