Provider Name,State,City,Payment
WICHITA DIABETES AND ENDOCRINOLOGY LLC,KS,ANDOVER,51110
ANTHONY COMMUNITY CARE CENTER,KS,ANTHONY,315325
COUNTY OF HARPER,KS,ANTHONY,19616
"HOSPITAL DISTRICT NO. 6 OF HARPER COUNTY, KS",KS,ANTHONY,4703685
IRWIN-POTTER PHARMACY LLC,KS,ANTHONY,55317
"WALKER FAMILY DENTAL, PA",KS,ANTHONY,15502
CITY OF NORWICH,KS,ARGONIA,2455
BRETT HOUSE,KS,ARKANSAS CITY,1542
CITY OF ARKANSAS CITY,KS,ARKANSAS CITY,22201
CONNIE UNREIN DULOHERY,KS,ARKANSAS CITY,337
"DR. S. L. ABBEY, CHARTERED",KS,ARKANSAS CITY,14438
JEROME MANGEN,KS,ARKANSAS CITY,2868
KAY COUNTY CLINIC COMPANY LLC,KS,ARKANSAS CITY,166264
LARRY CELLERS,KS,ARKANSAS CITY,1483
NATHAN C. NILES DDS,KS,ARKANSAS CITY,67960
OLEN MEDICAL INC,KS,ARKANSAS CITY,4213
PRICE PHARMACIES INC,KS,ARKANSAS CITY,11194
ROGERS FAMILY DENTISTRY PA,KS,ARKANSAS CITY,158103
SOUTH CENTRAL KANSAS CLINIC LLC,KS,ARKANSAS CITY,18560
SOUTH CENTRAL KANSAS REGIONAL MEDICAL CENTER,KS,ARKANSAS CITY,9440064
TAYLOR DRUG OPERATING SERVICES INC,KS,ARKANSAS CITY,5858
WOOD CHIROPRACTIC CLINIC. INC,KS,ARKANSAS CITY,4581
"BUCKNER MENTAL HEALTH SERVICES, LLC",KS,ARLINGTON,4114
ARMA OPERATOR LLC,KS,ARMA,517003
ASHLAND DISTRICT HOSPITAL,KS,ASHLAND,3597355
COUNTY OF CLARK,KS,ASHLAND,5598
"SOUTHWEST KANSAS CARDIOLOGY, LLC",KS,ASHLAND,101585
"THE NICOL HOME, INC.",KS,ASHLAND,359887
AMISH H PATEL DDS LLC,KS,ATCHISON,63397
ATCHISON COMMUNITY HEALTH CLINIC INC,KS,ATCHISON,372771
ATCHISON COUNTY SENIOR VILLAGE,KS,ATCHISON,384235
ATCHISON DENTAL ASSOCIATES 2 PA,KS,ATCHISON,38174
"ATCHISON EYE CENTER, LLC",KS,ATCHISON,46144
ATCHISON HOSPITAL ASSOCATION,KS,ATCHISON,5543129
"CHIROHEALTHCARE, CHARTERED",KS,ATCHISON,7099
"CPF SENIOR LIVING - ATCHISON, LLC",KS,ATCHISON,30049
"DOOLEY CENTER, INC.",KS,ATCHISON,432155
ERIK ANDERSON,KS,ATCHISON,2051
EYE SPECIALISTS OF ATCHISON LLC,KS,ATCHISON,22913
FARIZ HABIB,KS,ATCHISON,15372
JEANE KOENEN,KS,ATCHISON,776
"JOHN T. GROWNEY, M.D., P.A.",KS,ATCHISON,5928
PHOENIX UROLOGY OF ST JOSEPH INC,KS,ATCHISON,200176
RADIOLOGY SPECIALISTS OF ST JOSEPH PC,KS,ATCHISON,185545
"STEPHEN W. WHEATLEY, D.C., P.A.",KS,ATCHISON,4554
STEVE J SITEK DPMPA,KS,ATCHISON,17437
SUNDBY DENTAL,KS,ATCHISON,58541
SUNRICE CHIROPRACTIC LLC,KS,ATCHISON,2661
TRUSTED CARE CHIROPRACTIC LLC,KS,ATCHISON,2586
ATTICA LONG TERM CARE,KS,ATTICA,705792
ACTIVE BALANCE CHIROPRACTIC & ACUPUNCTURE CLINIC LLC,KS,ATWOOD,719
COUNTY OF RAWLINS,KS,ATWOOD,5217
CURRIER DRUG INC.,KS,ATWOOD,6262
RAWLINS COUNTY DENTAL CLINIC FUND,KS,ATWOOD,98790
RAWLINS COUNTY HEALTH CENTER,KS,ATWOOD,3601961
AUBURN DENTAL CLINIC,KS,AUBURN,14007
"AUGUSTA CHIROPRACTIC HEALTH CENTER, INC.",KS,AUGUSTA,1114
"AUGUSTA FAMILY CHIROPRACTIC, INC.",KS,AUGUSTA,607
AUGUSTA FAMILY PRACTICE P A,KS,AUGUSTA,149685
COOPER DRUG INC,KS,AUGUSTA,175418
DENNIS GUY,KS,AUGUSTA,1697
HARDER FAMILY PRACTICE PA,KS,AUGUSTA,35401
"KYLE M. TIPTON, M.D., P.A.",KS,AUGUSTA,13554
"LAKEPOINT AUGUSTA, LLC",KS,AUGUSTA,748993
PATRICK J. CARMAN D.C.,KS,AUGUSTA,1410
"PT PLUS, INC.",KS,AUGUSTA,129162
"SOUTH CENTRAL MENTAL HEALTH COUNSELING CENTER, INC.",KS,AUGUSTA,145772
T&J ENTERPRISE LLC,KS,AUGUSTA,318
TODD GIANNETTI & RALSTON EYECARE,KS,AUGUSTA,31926
CITY OF AXTELL,KS,AXTELL,699
RECOVER-CARE BALDWIN CITY LLC,KS,BALDWIN,555565
"CHRISTOPHER J. LEISZLER, DDS, PA",KS,BALDWIN CITY,74873
"COMFORTCARE HOMES OF BALDWIN CITY, LLC",KS,BALDWIN CITY,94139
"COMFORTCARE HOMES OF OTTAWA, LLC",KS,BALDWIN CITY,38051
"CPF SENIOR LIVING - BALDWIN CITY, LLC",KS,BALDWIN CITY,449
ELITE CHIROPRACTIC LLC,KS,BALDWIN CITY,949
"MORNINGSTAR CARE HOMES OF NEODESHA, LLC",KS,BALDWIN CITY,136072
"MORNINGSTAR CARE HOMES, LLC",KS,BALDWIN CITY,67075
NEU PHYSICAL THERAPY INC,KS,BALDWIN CITY,28098
"INTEGRATED BEHAVIORAL TECHNOLOGIES, INC.",KS,BASEHOR,25546
RUNNELS CHIROPRACTIC NORTH LLC,KS,BASEHOR,474
"ANTHONY J. GREENWOOD DDS, LLC",KS,BAXTER SPRINGS,7412
CHEROKEE COUNTY AMBULANCE ASSOC DIST III,KS,BAXTER SPRINGS,13644
"LEGACY LIVING, LLC",KS,BAXTER SPRINGS,7371
QUAKER HILL NURSING LLC,KS,BAXTER SPRINGS,620890
"CATHOLIC CARE CENTER, INC.",KS,BEL AIRE,1287931
LISA BELLECCI ST ROMAIN,KS,BEL AIRE,1544
RESOLUTIONS INDIVIDUAL COUPLE AND FAMILY THERAPY LLC,KS,BEL AIRE,33
"ROCK RIDGE FAMILY MEDICINE, P.A.",KS,BEL AIRE,3534
ANDY WALKER,KS,BELLEVILLE,30063
BELLEVILLE CHIROPRACTIC CLINIC,KS,BELLEVILLE,476
"BELLEVILLE MEDICAL CLINIC, P.A.",KS,BELLEVILLE,9194
BLAKE J HOFFMAN OD PA,KS,BELLEVILLE,14847
"CENTRAL PLAINS RESPIRATORY & MEDICAL, LLC",KS,BELLEVILLE,5684
COUNTY OF REPUBLIC,KS,BELLEVILLE,11214
FISCHER FAMILY DENTISTRY LLC,KS,BELLEVILLE,14081
"GREAT PLAINS OF REPUBLIC CO., INC.",KS,BELLEVILLE,4170786
NOLAN BEAVERS,KS,BELLEVILLE,25641
"REPUBLIC COUNTY FAMILY PHYSICIANS, CHTD.",KS,BELLEVILLE,34
RESCO CHIROPRACTIC PA,KS,BELLEVILLE,81
"CHAD J. THOMPSON, OD, CHARTERED",KS,BELOIT,222196
HILLTOP KS ALF LLC,KS,BELOIT,11727
HILLTOP KS OPCO LLC,KS,BELOIT,565677
JULIE MCSHANE,KS,BELOIT,7483
LUDWIG CHIROPRACTIC LLC,KS,BELOIT,2664
MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,KS,BELOIT,4977257
NCK RADIOLOGY PA,KS,BELOIT,12031
"OWEN CHIROPRACTIC, PA",KS,BELOIT,4306
S&S DRUGS INC.,KS,BELOIT,121867
SWEET DREAMS ANESTHESIA INC,KS,BELOIT,71562
VITREO-RETINAL CONSULTANTS & SURGEONS PA,KS,BELOIT,1250027
BENNINGTON AMBULANCE SERVICE,KS,BENNINGTON,984
"YUNGEBERG, RX, P.A.",KS,BLUE RAPIDS,544
CIMARRON MEMORIAL HOSPITAL AND NURSING HOME,KS,BOISE CITY,3179272
ADVANCED CHIROPRACTIC SERVICES PA,KS,BONNER SPRINGS,5089
ADVOCACY FIRST LLC,KS,BONNER SPRINGS,10512
BARBARA STEWART,KS,BONNER SPRINGS,2343
CITY OF BONNER SPRINGS,KS,BONNER SPRINGS,4757
FAMILY EYECARE CENTER OF BONNER SPRINGS,KS,BONNER SPRINGS,16499
GREGORY GOMER,KS,BONNER SPRINGS,489
JEFFREY L ELMER DDS LLC,KS,BONNER SPRINGS,21869
KAW VALLEY HEARING LLC,KS,BONNER SPRINGS,484
QUEEN ENTERPRISES LLC,KS,BONNER SPRINGS,753
"THOMAS A. DRAKE, D.D.S., P.A.",KS,BONNER SPRINGS,22444
BUCKLIN HOSPITAL DISTRICT,KS,BUCKLIN,213290
"BUHLER SUNSHINE HOME, INC.",KS,BUHLER,641952
CITY OF BURDETT,KS,BURDETT,608
APOLLO SERVICES INC.,KS,BURLINGTON,84058
COFFEY COUNTY HOSPITAL,KS,BURLINGTON,5466133
COFFEY COUNTY MEDICAL CENTER,KS,BURLINGTON,11713
COUNTY OF COFFEY,KS,BURLINGTON,1748
GAYLE M TAYLOR-FORD,KS,BURLINGTON,19840
HUGHES RADIOLOGY SERVICES PA,KS,BURLINGTON,6178
"LARRY C HARGREAVES D.D.S., P.A.",KS,BURLINGTON,26168
LLOYD HERDER,KS,BURLINGTON,2949
PHARM-C INCORPORATED,KS,BURLINGTON,2711
PHARMACIES PLUS INC,KS,BURLINGTON,681
AREA RADIOLOGICAL CONSULTANTS PA,KS,CALDWELL,4901
"CALDWELL PHARMACY, INC.",KS,CALDWELL,48594
HAROLD A SMALL DDS PA,KS,CALDWELL,18720
SUMNER COUNTY HOSPITAL DISTRICT NO 1,KS,CALDWELL,2462170
CITY OF CANEY,KS,CANEY,3398
HEATH HAFFENER,KS,CANEY,5178
CANTON AMBULANCE SERVICE,KS,CANTON,767
OSAGE COUNTY CHIROPRACTIC P.A.,KS,CARBONDALE,6708
ALIGN CHIROPRACTIC OF CHANUTE LLC,KS,CHANUTE,814
"ALPHACARE CHIROPRACTIC AND REHABILITATION CENTER, PA",KS,CHANUTE,3863
"ASHLEY CLINIC, LLC",KS,CHANUTE,473372
CARDINAL DRUGSTORE INC,KS,CHANUTE,12894
"CHANUTE RADIOLOGY, PA",KS,CHANUTE,10400
CHANUTE RT ASSOCIATES LLC,KS,CHANUTE,30872
"DEREK E. SWADER, O.D., P.A.",KS,CHANUTE,22455
DIVERSICARE OF CHANUTE LLC,KS,CHANUTE,638614
"GRANT GASTINEAU, D.D.S., LLC",KS,CHANUTE,23324
HERITAGE HEALTH CARE CENTER LLC,KS,CHANUTE,658374
KATZER PHARMACY INC,KS,CHANUTE,2778
MARTIN R FUNK OD PA,KS,CHANUTE,12253
NATHAN FALK,KS,CHANUTE,5141
NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,KS,CHANUTE,5167955
"PHARMACY MANGAGEMENT, LLC",KS,CHANUTE,413
TRI-VALLEY DEVELOPMENTAL SERVICES,KS,CHANUTE,90315
"WEILERT CHIROPRACTIC OFFICE, LLC",KS,CHANUTE,4509
ABILENE PHYSICAL THERAPY AND SPORTS REHAB PA,KS,CHAPMAN,32463
"CHAPMAN ADULT CARE HOMES, INC.",KS,CHAPMAN,465079
CENTRAL PLAINS RADIOLOGIC SERVICES PA,KS,CHENEY,569
CHENEY GOLDEN AGE HOME INC,KS,CHENEY,402144
HAGUE CHIROPRACTIC LLC,KS,CHENEY,90
TWIETMEYER DENTISTRY PA,KS,CHENEY,59370
CITY OF CHERRYVALE,KS,CHERRYVALE,4414
RIGGS DRUGS INC,KS,CHETOPA,866
"BURNS CHIROPRACTIC, PA",KS,CIMARRON,1257
COUNTY OF GRAY,KS,CIMARRON,5426
"MONICAL DRUG, INC.",KS,CIMARRON,1959
SHEPHERD OF THE PLAINS FOUNDATION,KS,CIMARRON,244557
TANYA JANTZ,KS,CIMARRON,749
BARTON COUNTY TRANSFER SERVICE INC,KS,CLAFLIN,13294
CLAFLIN AMBULANCE SERVICE ASSOCIATION,KS,CLAFLIN,2954
CLAY CENTER FAMILY DENTAL CARE LLC,KS,CLAY CENTER,131354
CLAY COUNTY MEDICAL CENTER,KS,CLAY CENTER,4906515
COUNTY OF CLAY,KS,CLAY CENTER,20794
ERICKSON MEDICAL CLINIC LLC,KS,CLAY CENTER,17034
FERGUSON REXALL DRUGS INC,KS,CLAY CENTER,2897
PYLE CHIROPRACTIC PA,KS,CLAY CENTER,51571
"TINA STILLWELL LSCSW, LLC",KS,CLAY CENTER,12917
"WEIMER DRUG CO., INC.",KS,CLAY CENTER,55249
CHARISSE C FRISCH DDS,KS,CLEARWATER,1040
CITY OF CLIFTON,KS,CLIFTON,569
CITY OF CLYDE,KS,CLYDE,2091
CLYDE DEVELOPMENT INC,KS,CLYDE,238746
AHS OKLAHOMA HEART LLC,KS,COFFEYVILLE,804705
"COFFEYVILLE FAMILY PRACTICE CLINIC, P.A.",KS,COFFEYVILLE,31638
COFFEYVILLE REGIONAL MEDICAL CENTER,KS,COFFEYVILLE,10085136
COUNTY OF MONTGOMERY,KS,COFFEYVILLE,1567
DAVID C BUMGARNER DC PA,KS,COFFEYVILLE,1116
"HEALTH MANAGEMENT OF KANSAS, INC",KS,COFFEYVILLE,2200888
JOHN A. PATRZYKONT D.D.S.,KS,COFFEYVILLE,17115
"MEDICALODGES, INC.",KS,COFFEYVILLE,11580930
"NATHAN W. UY, MD, PA",KS,COFFEYVILLE,1634
PRESCRIPTION SHOP INC,KS,COFFEYVILLE,42324
"RAUCH MED-ECON PHARMACY, INC",KS,COFFEYVILLE,398
"REBECCA DOBBINS, O.D., P.A.",KS,COFFEYVILLE,81632
SAINT-MARK ENTERPRISES #1153 LLC,KS,COFFEYVILLE,549
SOUTHEAST KANSAS EYE CARE ASSOCIATES PA,KS,COFFEYVILLE,12144
SOUTHEAST KANSAS HEALTH CARE LLC,KS,COFFEYVILLE,2745
"CITIZENS MEDICAL CENTER, INC",KS,COLBY,5427453
COLBY OPERATOR LLC,KS,COLBY,483787
CONRAD J TIRRE M D P C,KS,COLBY,2438
COUNTY OF THOMAS,KS,COLBY,17118
FRANZ INC.,KS,COLBY,4121
GUNDLACH CHIROPRACTIC LLC,KS,COLBY,382
L & C HOME HEALTH AGENCY INC,KS,COLBY,4624
MICHAEL A VOLZ MD PC,KS,COLBY,3623
"MILE HI NEUROLOGY SERVICES, PC",KS,COLBY,4184
"MORRISON OPTOMETRIC ASSOCIATES, P.A.",KS,COLBY,535488
MOUNTAIN RHEUMATOLOGY LLC,KS,COLBY,156062
"NORTHWEST KANSAS PHYSICAL THERAPY, LLC",KS,COLBY,6146
NWK CHIROPRACTIC LLC,KS,COLBY,2659
PALACE DRUG STORE OF COLBY LLC,KS,COLBY,975
SAM R. FUNK. O.D. P.A.,KS,COLBY,12788
TINA HARRIS PHYSICAL THERAPY PA,KS,COLBY,6709
TUBBS CHIROPRACTIC PA,KS,COLBY,1992
COMANCHE COUNTY HOSPITAL,KS,COLDWATER,2907664
COUNTY OF COMANCHE,KS,COLDWATER,5586
PIONEER COMMUNITY CARE INC DBA PIONEER LODGE,KS,COLDWATER,189760
"COUNTRY CLUB DENTAL, PC",KS,COLORADO SPRINGS,34480
"CHEROKEE COUNTY AMBULANCE ASSN., INC",KS,COLUMBUS,63937
COUNTY OF CHEROKEE,KS,COLUMBUS,542
CURTIS WHEATLEY,KS,COLUMBUS,675
EVANS DRUG INC,KS,COLUMBUS,2749
HUMPHREY COUNSELING PA,KS,COLUMBUS,2036
"JAY HATFIELD MOBILITY, LLC",KS,COLUMBUS,2441
"KANSAS MEDICAL SUPPLY, INC.",KS,COLUMBUS,5870
MERCY HOSPITAL COLUMBUS,KS,COLUMBUS,2640420
ROBERT D HERRON JR. DDS PA,KS,COLUMBUS,42293
CITY OF CONCORDIA,KS,CONCORDIA,16559
"CLOUD COUNTY HEALTH CENTER, INC.",KS,CONCORDIA,4315832
"CONCORDIA SPINE & SPORT, LLC",KS,CONCORDIA,1633
COUNTY OF CLOUD,KS,CONCORDIA,5478
FRESH PERSPECTIVES COUNSELING AND CONSULTATION SERVICES LLC,KS,CONCORDIA,2365
"FUNK MEDICAL & MOBILITY, INC",KS,CONCORDIA,30682
GREGORY L HATTAN,KS,CONCORDIA,7183
JORDAN S. AGGSON,KS,CONCORDIA,992
KANSAL EYE PHYSICIANS AND SURGEONS CHTD,KS,CONCORDIA,75828
"MATTHEW S. KUEKER, DDS LLC",KS,CONCORDIA,75314
"MT. JOSEPH SENIOR VILLAGE, LLC",KS,CONCORDIA,384144
RICHARD J KUEKER OD PA,KS,CONCORDIA,18373
RIVERSIDE CLINICAL SERVICES LLC,KS,CONCORDIA,1870
ROBIN P HOOD DC PA,KS,CONCORDIA,1737
SUNSET HOME INC,KS,CONCORDIA,404118
"WENTZ EYE CARE, P.A.",KS,CONCORDIA,6974
CITY OF CONWAY SPRINGS,KS,CONWAY SPRINGS,2650
SPRING VIEW MANOR INC,KS,CONWAY SPRINGS,262669
CHASE COUNTY CARE AND REHABILITATION CENTER LLC,KS,COTTONWOOD FALLS,16548
COUNTY OF CHASE,KS,COTTONWOOD FALLS,4492
"DIVERSICARE OF COUNCIL GROVE, LLC",KS,COUNCIL GROVE,517126
JESSICA D HEMME,KS,COUNCIL GROVE,1650
JOHN D ALDERMAN DDS PA,KS,COUNCIL GROVE,13022
MORRIS COUNTY HOSPITAL,KS,COUNCIL GROVE,3643021
SORELL CHIROPRACTIC CLINIC PA,KS,COUNCIL GROVE,3655
AMERICARE AT HILLTOP MANOR NURSING CENTER,KS,CUNNINGHAM,528675
DON REITH DC PA,KS,DE SOTO,1866
AARON REILENDER PA,KS,DERBY,29767
"ADVOCATE CARE SERVICES, INC.",KS,DERBY,98105
ALICIA LANDSVERK,KS,DERBY,1675
AMY MEEK FAMILY THERAPY,KS,DERBY,12470
BRACKEEN CHIROPRACTIC PA,KS,DERBY,1316
CAREPOINT EMERGENCY MEDICINE KANSAS LLC,KS,DERBY,185667
"CHRISTOPHER HICKERSON D.D.S., P.A.",KS,DERBY,9901
DAN SMITH,KS,DERBY,2264
DENTAL PROFESSIONALS LLC,KS,DERBY,43240
DERBY DERM,KS,DERBY,16803
DERBY EYECARE LLC,KS,DERBY,80585
DERBY HEALTH & REHABILITATION,KS,DERBY,687496
"DOPPS CHIROPRACTIC OF DERBY, LLC",KS,DERBY,85
ESSENTIAL HEALTH & WELLNESS,KS,DERBY,23952
EYE TO EYE PA,KS,DERBY,28994
"FAMILY MEDCENTERS, PA",KS,DERBY,703434
GLENN SHERWOOD LLC,KS,DERBY,7730
"HEARTLAND CARDIOLOGY, LLC",KS,DERBY,333494
JURY EYE CARE LLC,KS,DERBY,2593
LSL OF DERBY KS LLC,KS,DERBY,396081
LUKE DOPPS CHIROPRACTIC LLC,KS,DERBY,679
MATTHEW R GAGE DC PA,KS,DERBY,3648
MID-KANSAS WOMENS CENTER PA,KS,DERBY,3454
"MONICA S. BROOKER, PH.D., LLC",KS,DERBY,1917
"ROCK REGIONAL HOSPITAL, LLC",KS,DERBY,985286
"ROCK SURGERY CENTER, LLC",KS,DERBY,9370
RODNEY SHAW,KS,DERBY,4359
RYAN M MCNETT OD LLC,KS,DERBY,5553
SHERYL CHAPMAN,KS,DERBY,46
STEVEN F ROSPOND DDS PA,KS,DERBY,28470
"TANGLEWOOD FAMILY MEDICAL CENTER, PA",KS,DERBY,125502
"HILLSIDE VILLAGE, LLC",KS,DESOTO,689354
MIDWEST MEDICAL CONSULTANT LLC,KS,DESOTO,20597
RIDGEVIEW EYE CARE LLC,KS,DESOTO,2625
COUNTY OF LANE,KS,DIGHTON,3284
"COUNTY OF LANE, LANE COUNTY HOSPITAL",KS,DIGHTON,2994226
"ARROWHEAD WEST, INC.",KS,DODGE CITY,210568
"AUSTIN N HRENCHER DDS, PA",KS,DODGE CITY,17304
"BARNETT CONSULTING SERVICES, LLC",KS,DODGE CITY,20
CHRISTENSEN EYE CARE PA,KS,DODGE CITY,7408
COUNTY OF FORD,KS,DODGE CITY,27507
"CRJ COUNSELING, LLC",KS,DODGE CITY,2603
DODGE CITY CHIROPRACTIC LLC,KS,DODGE CITY,1493
DODGE CITY DENTAL CARE,KS,DODGE CITY,66813
DODGE CITY DIAGNOSTIC LLC,KS,DODGE CITY,8492
DODGE CITY HEALTHCARE GROUP LLC,KS,DODGE CITY,7279716
"FAMILY CARE CLINIC OF WESTERN KANSAS, LLC",KS,DODGE CITY,4939
"FAMILY PRACTICE ASSOCIATES OF WESTERN KANSAS, LLC",KS,DODGE CITY,261759
FIRST AVENUE DENTAL PA,KS,DODGE CITY,353086
FISCHER CHIROPRACTIC PA,KS,DODGE CITY,2350
GLOBAL BONE AND JOINT CLINIC LLC,KS,DODGE CITY,3962
GREAT PLAINS VISION LLC,KS,DODGE CITY,2302
HIGH PLAINS UROLOGY LLC,KS,DODGE CITY,21447
HODGEMAN COUNTY MEDICAL SERVICES INC,KS,DODGE CITY,25960
"HOSPICE OF THE PRAIRIE, INC.",KS,DODGE CITY,164580
IDOCS OF DODGE CITY PA,KS,DODGE CITY,65480
JOY CHIROPRACTIC PA,KS,DODGE CITY,6081
"KAREN M. ACKERMAN, D.P.M., P.A.",KS,DODGE CITY,4793
KIRK L. HENRICHS,KS,DODGE CITY,3064
"KOEHN WELLNESS & CHIROPRACTIC, P.A.",KS,DODGE CITY,2049
"LIFE IN MOTION ORTHOTIC & PROSTHETIC CENTER, INC..",KS,DODGE CITY,2794
LOIS VIERTHALER KESSEN,KS,DODGE CITY,109
"MEDICAL HEIGHTS MEDICAL CENTER, PA",KS,DODGE CITY,58753
"MONADE COUNSELING, LLC",KS,DODGE CITY,1629
"PHARMACY ASSOCIATES OF DODGE CITY, INC",KS,DODGE CITY,3429
PHILLIPS CHIROPRACTIC PA,KS,DODGE CITY,35578
PICK CHIROPRACTIC PA,KS,DODGE CITY,5243
RICHARD L ROENFELDT OD,KS,DODGE CITY,2256
"VIERTHALER KESSEN OPTOMETRY, LLC",KS,DODGE CITY,21320
WESTERN PLAINS PHYSICIAN PRACTICES LLC,KS,DODGE CITY,17729
"BELOIT MEDICAL CENTER, P.A.",KS,DOWNS,141945
DOWNS CARE AND REHABILITATION CENTER LLC,KS,DOWNS,32975
GIAIMO MOBILE PODIATRY LLC,KS,DOWNS,12724
COUNTRY CARE INC.,KS,EASTON,316152
NATASHA KLUTTS,KS,EDGERTON,194
CITY OF EDWARDSVILLE KANSAS,KS,EDWARDSVILLE,4931
EDWARDSVILLE CARE AND REHABILITATION CENTER LLC,KS,EDWARDSVILLE,11614
"HILDA'S HERITAGE HOME, INC",KS,EDWARDSVILLE,19139
KAW RIVER CARE AND REHABILITATION CENTER LLC,KS,EDWARDSVILLE,21007
PARKWAY CARE AND REHABILITATION CENTER LLC,KS,EDWARDSVILLE,9028
ALLISON J SOLLO PA,KS,EL DORADO,5956
AMY SEEBER MD PA,KS,EL DORADO,12861
ANESTHESIA AND PAIN MANAGEMENT CONSULTANTS,KS,EL DORADO,1064
"BOHANNON CHIROPRACTIC CLINIC, INC",KS,EL DORADO,2861
BUTLER COUNTY CLERK,KS,EL DORADO,69786
CHIROPRACTIC HEALTH CENTER LLC,KS,EL DORADO,1095
"CHRISTOPHER A. SMITH O.D., P.A.",KS,EL DORADO,18158
DRS JOYCE &AMP; HURSH LLC,KS,EL DORADO,14751
EL DORADO CARE AND REHABILITATION CENTER LLC,KS,EL DORADO,34128
EL DORADO CHIROPRACTIC P.A.,KS,EL DORADO,1819
"EL DORADO CLINIC, P.A.",KS,EL DORADO,238504
"EL DORADO FAMILY DENTISTRY, LLC",KS,EL DORADO,51388
EL DORADO PHARMACY INC,KS,EL DORADO,5653
EL DORADO SURGICAL ASSOCIATES PA,KS,EL DORADO,16101
ELDORADO OBSTETRICS AND GYNECOLOGY PA,KS,EL DORADO,1232
FLINT HILLS ORTHOPAEDICS PA,KS,EL DORADO,115254
FLINTHILLS SERVICES,KS,EL DORADO,121823
"H. RICHARD KUHNS, M.D., P.A.",KS,EL DORADO,18230
LAKEPOINT EL DORADO LLC,KS,EL DORADO,609880
"MARIA REGINA OBSTETRICS AND GYNECOLOGY, LLC",KS,EL DORADO,78835
MARK L STOSKOPF,KS,EL DORADO,3827
MID-AMERICA ANESTHESIA PROFESSIONALS LLC,KS,EL DORADO,19838
"PATHWAYS PSYCHOLOGICAL SERVICES, PA",KS,EL DORADO,2593
SUSAN B. ALLEN MEMORIAL HOSPITAL,KS,EL DORADO,5165064
TENDER CARE PEDIATRICS PA,KS,EL DORADO,12067
VARNER CLINIC,KS,EL DORADO,14299
"WILSON CHIROPRACTIC CENTER, PA",KS,EL DORADO,6601
C & R CLINIC PHARMACY INC OF ELKHART,KS,ELKHART,878
COUNTY OF MORTON,KS,ELKHART,6424
MORTON COUNTY HEALTH SYSTEM,KS,ELKHART,3638301
MORTON COUNTY SNF OPCO LLC,KS,ELKHART,466884
BCP ELLINWOOD LLC,KS,ELLINWOOD,593318
CITY OF ELLINWOOD,KS,ELLINWOOD,11499
"GREAT PLAINS OF ELLINWOOD, INC",KS,ELLINWOOD,3793235
SAUER CHIROPRACTIC & SPORTS CLINIC,KS,ELLINWOOD,18708
ELLIS MEDICAL CLINIC LLC,KS,ELLIS,937
COUNTY OF ELLSWORTH,KS,ELLSWORTH,16335
ELLSWORTH COUNTY MEDICAL CENTER,KS,ELLSWORTH,4220366
F & M DRUGS LLC,KS,ELLSWORTH,3769
KYLE GWINNER OD LLC,KS,ELLSWORTH,43891
OAK CREEK CHIROPRACTIC LLC,KS,ELLSWORTH,778
"AT-HOME HEALTH CARE, INC",KS,EMPORIA,35013
BRADY OPTICAL,KS,EMPORIA,201
BRIAN TOLEFREE CRNA LLC,KS,EMPORIA,4381
